Level	Rule Name	Subject	Property	Value
ERROR	duplicate_definition	adult lateral horn PV5d3 neuron	definition	Adult lateral horn output neuron that fasciculates with the PV5 primary neurite tract (Bates et al., 2020). It is a secondary neuron that is part of the CP3 (DL2) dorsal hemilineage (Bates et al., 2020). It is cholinergic (Bates et al., 2020).
ERROR	duplicate_definition	adult lateral horn PV4b2 neuron	definition	Adult lateral horn output neuron that fasciculates with the PV4 primary neurite tract (Frechter et al., 2019; Dolan et al., 2019).
ERROR	duplicate_definition	adult lateral horn PV4d3 neuron	definition	Adult lateral horn output neuron that fasciculates with the PV4 primary neurite tract (Frechter et al., 2019; Dolan et al., 2019).
ERROR	duplicate_definition	adult lateral horn PV4d2 neuron	definition	Adult lateral horn output neuron that fasciculates with the PV4 primary neurite tract (Frechter et al., 2019).
ERROR	duplicate_definition	adult lateral horn PV4f1 neuron	definition	Adult lateral horn output neuron that fasciculates with the PV4 primary neurite tract (Frechter et al., 2019).
ERROR	duplicate_definition	adult lateral horn PV4e1 neuron	definition	Adult lateral horn output neuron that fasciculates with the PV4 primary neurite tract (Frechter et al., 2019).
ERROR	duplicate_definition	adult lateral horn PV4e2 neuron	definition	Adult lateral horn output neuron that fasciculates with the PV4 primary neurite tract (Frechter et al., 2019).
ERROR	duplicate_definition	adult lateral horn PV4h1 neuron	definition	Adult lateral horn output neuron that fasciculates with the PV4 primary neurite tract (Bates et al., 2020). It is a secondary neuron that develops from the BLP4 (LHp1) neuroblast (Bates et al., 2020).
ERROR	duplicate_definition	adult lateral horn PV4h3 neuron	definition	Adult lateral horn output neuron that fasciculates with the PV4 primary neurite tract (Bates et al., 2020). It is a secondary neuron that develops from the BLP4 (LHp1) neuroblast (Bates et al., 2020).
ERROR	duplicate_definition	adult lateral horn PV2b5 neuron	definition	Adult lateral horn output neuron that fasciculates with the PV2 primary neurite tract (Bates et al., 2020). It is a secondary neuron that is part of the BLP1 (VPNp&v1) posterior hemilineage (Bates et al., 2020).
ERROR	duplicate_definition	adult lateral horn PV2a2 neuron	definition	Adult lateral horn output neuron that fasciculates with the PV2 primary neurite tract (Bates et al., 2020). It is a secondary neuron that is part of the BLP1 (VPNp&v1) posterior hemilineage (Bates et al., 2020).
ERROR	duplicate_definition	adult lateral horn PV2a3 neuron	definition	Adult lateral horn output neuron that fasciculates with the PV2 primary neurite tract (Bates et al., 2020). It is a secondary neuron that is part of the BLP1 (VPNp&v1) posterior hemilineage (Bates et al., 2020).
ERROR	duplicate_definition	adult lateral horn PD2a2 neuron	definition	Adult lateral horn output neuron that fasciculates with the PD2 primary neurite tract (Frechter et al., 2019).
ERROR	duplicate_definition	adult lateral horn PD2a3 neuron	definition	Adult lateral horn output neuron that fasciculates with the PD2 primary neurite tract (Frechter et al., 2019).
ERROR	duplicate_definition	adult lateral horn PD2c1 neuron	definition	Adult lateral horn output neuron that fasciculates with the PD2 primary neurite tract (Frechter et al., 2019).
ERROR	duplicate_definition	adult lateral horn PD2d1 neuron	definition	Adult lateral horn output neuron that fasciculates with the PD2 primary neurite tract (Frechter et al., 2019).
ERROR	duplicate_definition	adult lateral horn AV6a10 neuron	definition	Adult lateral horn output neuron that fasciculates with the AV6 primary neurite tract (Bates et al., 2020). It is a secondary neuron that is part of the BLAd1 (LHa1) medial hemilineage (Bates et al., 2020).
ERROR	duplicate_definition	adult lateral horn AV6a3 neuron	definition	Adult lateral horn output neuron that fasciculates with the AV6 primary neurite tract (Bates et al., 2020). It is a secondary neuron that is part of the BLAd1 (LHa1) medial hemilineage (Bates et al., 2020).
ERROR	duplicate_definition	adult lateral horn AV6f2 neuron	definition	Adult lateral horn output neuron that fasciculates with the AV6 primary neurite tract (Bates et al., 2020). It is a secondary neuron that is part of the BLAd1 (LHa1) medial hemilineage (Bates et al., 2020).
ERROR	duplicate_definition	adult lateral horn AV5a8 neuron	definition	Adult lateral horn output neuron that fasciculates with the AV5 primary neurite tract (Bates et al., 2020). It is a secondary neuron that is part of the BLAvm2 (VPNl&d1) dorsal hemilineage (Bates et al., 2020).
ERROR	duplicate_definition	adult lateral horn AV5a9 neuron	definition	Adult lateral horn output neuron that fasciculates with the AV5 primary neurite tract (Bates et al., 2020). It is a secondary neuron that is part of the BLAvm2 (VPNl&d1) dorsal hemilineage (Bates et al., 2020).
ERROR	duplicate_definition	adult lateral horn AV4b1 neuron	definition	Adult lateral horn output neuron that fasciculates with the AV4 primary neurite tract (Frechter et al., 2019).
ERROR	duplicate_definition	adult lateral horn AV4b5 neuron	definition	Adult lateral horn output neuron that fasciculates with the AV4 primary neurite tract (Frechter et al., 2019).
ERROR	duplicate_definition	adult lateral horn AV4c3 neuron	definition	Adult lateral horn output neuron that fasciculates with the AV4 primary neurite tract (Frechter et al., 2019).
ERROR	duplicate_definition	adult lateral horn AV4d3 neuron	definition	Adult lateral horn output neuron that fasciculates with the AV4 primary neurite tract (Bates et al., 2020). It is a secondary neuron that is part of the BLD4 (LHl1) lateral hemilineage (Bates et al., 2020).
ERROR	duplicate_definition	adult lateral horn AV4i1 neuron	definition	Adult lateral horn output neuron that fasciculates with the AV4 primary neurite tract (Bates et al., 2020). It is a secondary neuron that is part of the BLD4 (LHl1) lateral hemilineage (Bates et al., 2020).
ERROR	duplicate_definition	adult lateral horn AV3c1 neuron	definition	Adult lateral horn output neuron that fasciculates with the AV3 primary neurite tract (Bates et al., 2020). It is a secondary neuron that is part of the SLPpl3 lateral hemilineage (Bates et al., 2020).
ERROR	duplicate_definition	adult lateral horn AV3d1 neuron	definition	Adult lateral horn output neuron that fasciculates with the AV3 primary neurite tract (Bates et al., 2020). It is a secondary neuron that is part of the SLPpl3 lateral hemilineage (Bates et al., 2020).
ERROR	duplicate_definition	adult lateral horn AV3g1 neuron	definition	Adult lateral horn output neuron that fasciculates with the AV3 primary neurite tract (Bates et al., 2020). It is a secondary neuron that is part of the SLPpl3 lateral hemilineage (Bates et al., 2020).
ERROR	duplicate_definition	adult lateral horn AV2a2 neuron	definition	Adult lateral horn output neuron that fasciculates with the AV2 primary neurite tract (Frechter et al., 2019).
ERROR	duplicate_definition	adult lateral horn AV2c1 neuron	definition	Adult lateral horn output neuron that fasciculates with the AV2 primary neurite tract (Frechter et al., 2019).
ERROR	duplicate_definition	adult lateral horn AV2a1 neuron	definition	Adult lateral horn output neuron that fasciculates with the AV2 primary neurite tract (Dolan et al., 2019). It is GABAergic (Dolan et al., 2019).
ERROR	duplicate_definition	adult lateral horn AV2a4 neuron	definition	Adult lateral horn output neuron that fasciculates with the AV2 primary neurite tract (Dolan et al., 2019). It is GABAergic (Dolan et al., 2019).
ERROR	duplicate_definition	adult lateral horn AV1a4 neuron	definition	Adult lateral horn output neuron that fasciculates with the AV1 primary neurite tract (Frechter et al., 2019).
ERROR	duplicate_definition	adult lateral horn AV1a5 neuron	definition	Adult lateral horn output neuron that fasciculates with the AV1 primary neurite tract (Frechter et al., 2019).
ERROR	duplicate_definition	adult lateral horn AD3a10 neuron	definition	Adult lateral horn output neuron that fasciculates with the AD3 primary neurite tract (Bates et al., 2020). It develops from the DPLd (LHd1) neuroblast (Bates et al., 2020).
ERROR	duplicate_definition	adult lateral horn AD3a8 neuron	definition	Adult lateral horn output neuron that fasciculates with the AD3 primary neurite tract (Bates et al., 2020). It develops from the DPLd (LHd1) neuroblast (Bates et al., 2020).
ERROR	duplicate_definition	adult lateral horn AD2a1 neuron	definition	Adult lateral horn output neuron that fasciculates with the AD2 primary neurite tract (Frechter et al., 2019).
ERROR	duplicate_definition	adult lateral horn AD2b1 neuron	definition	Adult lateral horn output neuron that fasciculates with the AD2 primary neurite tract (Frechter et al., 2019).
ERROR	duplicate_definition	adult lateral horn AD1a3 neuron	definition	Adult lateral horn output neuron that fasciculates with the AD1 primary neurite tract (Frechter et al., 2019).
ERROR	duplicate_definition	adult lateral horn AD1a4 neuron	definition	Adult lateral horn output neuron that fasciculates with the AD1 primary neurite tract (Frechter et al., 2019).
ERROR	duplicate_definition	adult lateral horn PV4a1 neuron	definition	Adult lateral horn local neuron that fasciculates with the PV4 primary neurite tract (Frechter et al., 2019; Dolan et al., 2019). It is a secondary neuron that develops from the BLP4 (LHp1) neuroblast (Bates et al., 2020). It is glutamatergic (Dolan et al., 2019; Bates et al., 2020).
ERROR	duplicate_definition	adult lateral horn PV4a2 neuron	definition	Adult lateral horn local neuron that fasciculates with the PV4 primary neurite tract (Frechter et al., 2019; Dolan et al., 2019). It is a secondary neuron that develops from the BLP4 (LHp1) neuroblast (Bates et al., 2020). It is glutamatergic (Dolan et al., 2019; Bates et al., 2020).
ERROR	duplicate_definition	adult lateral horn PV4a4 neuron	definition	Adult lateral horn local neuron that fasciculates with the PV4 primary neurite tract (Frechter et al., 2019; Dolan et al., 2019). It is a secondary neuron that develops from the BLP4 (LHp1) neuroblast (Bates et al., 2020). It is glutamatergic (Dolan et al., 2019; Bates et al., 2020).
ERROR	duplicate_definition	adult lateral horn PV4a3 neuron	definition	Adult lateral horn local neuron that fasciculates with the PV4 primary neurite tract (Frechter et al., 2019; Dolan et al., 2019).
ERROR	duplicate_definition	adult lateral horn PV4a5 neuron	definition	Adult lateral horn local neuron that fasciculates with the PV4 primary neurite tract (Frechter et al., 2019; Dolan et al., 2019).
