np_type	FBbt_id	FBbt_name	ref	date	synonym	synonym_ref
SLP320	FBbt:20002714	adult superior lateral protocerebrum neuron 320	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP321	FBbt:20002715	adult superior lateral protocerebrum neuron 321	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP322	FBbt:20002716	adult superior lateral protocerebrum neuron 322	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP323	FBbt:20002717	adult superior lateral protocerebrum neuron 323	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP324	FBbt:20002718	adult superior lateral protocerebrum neuron 324	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP325	FBbt:20002719	adult superior lateral protocerebrum neuron 325	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP326	FBbt:20002720	adult superior lateral protocerebrum neuron 326	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP327	FBbt:20002721	adult superior lateral protocerebrum neuron 327	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP328	FBbt:20002722	adult superior lateral protocerebrum neuron 328	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP329	FBbt:20002723	adult superior lateral protocerebrum neuron 329	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP330	FBbt:20002724	adult superior lateral protocerebrum neuron 330	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP331	FBbt:20002725	adult superior lateral protocerebrum neuron 331	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP332	FBbt:20002726	adult superior lateral protocerebrum neuron 332	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP333	FBbt:20002727	adult superior lateral protocerebrum neuron 333	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP334	FBbt:20002728	adult superior lateral protocerebrum neuron 334	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP335	FBbt:20002729	adult superior lateral protocerebrum neuron 335	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP336	FBbt:20002730	adult superior lateral protocerebrum neuron 336	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP337	FBbt:20002731	adult superior lateral protocerebrum neuron 337	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP338	FBbt:20002732	adult superior lateral protocerebrum neuron 338	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP339	FBbt:20002733	adult superior lateral protocerebrum neuron 339	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP340	FBbt:20002734	adult superior lateral protocerebrum neuron 340	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP341	FBbt:20002735	adult superior lateral protocerebrum neuron 341	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP342	FBbt:20002736	adult superior lateral protocerebrum neuron 342	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP343	FBbt:20002737	adult superior lateral protocerebrum neuron 343	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP344	FBbt:20002738	adult superior lateral protocerebrum neuron 344	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP345	FBbt:20002739	adult superior lateral protocerebrum neuron 345	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP346	FBbt:20002740	adult superior lateral protocerebrum neuron 346	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP347	FBbt:20002741	adult superior lateral protocerebrum neuron 347	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP348	FBbt:20002742	adult superior lateral protocerebrum neuron 348	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP349	FBbt:20002743	adult superior lateral protocerebrum neuron 349	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP350	FBbt:20002744	adult superior lateral protocerebrum neuron 350	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP351	FBbt:20002745	adult superior lateral protocerebrum neuron 351	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP352	FBbt:20002746	adult superior lateral protocerebrum neuron 352	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP353	FBbt:20002747	adult superior lateral protocerebrum neuron 353	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP354	FBbt:20002748	adult superior lateral protocerebrum neuron 354	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP355	FBbt:20002749	adult superior lateral protocerebrum neuron 355	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP356	FBbt:20002750	adult superior lateral protocerebrum neuron 356	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP357	FBbt:20002751	adult superior lateral protocerebrum neuron 357	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP358	FBbt:20002752	adult superior lateral protocerebrum neuron 358	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP359	FBbt:20002753	adult superior lateral protocerebrum neuron 359	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP360	FBbt:20002754	adult superior lateral protocerebrum neuron 360	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP361	FBbt:20002755	adult superior lateral protocerebrum neuron 361	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP362	FBbt:20002756	adult superior lateral protocerebrum neuron 362	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP363	FBbt:20002757	adult superior lateral protocerebrum neuron 363	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP364	FBbt:20002758	adult superior lateral protocerebrum neuron 364	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP365	FBbt:20002759	adult superior lateral protocerebrum neuron 365	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP366	FBbt:20002760	adult superior lateral protocerebrum neuron 366	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP367	FBbt:20002761	adult superior lateral protocerebrum neuron 367	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP368	FBbt:20002762	adult superior lateral protocerebrum neuron 368	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP369	FBbt:20002763	adult superior lateral protocerebrum neuron 369	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP370	FBbt:20002764	adult superior lateral protocerebrum neuron 370	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP371	FBbt:20002765	adult superior lateral protocerebrum neuron 371	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP372	FBbt:20002766	adult superior lateral protocerebrum neuron 372	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP373	FBbt:20002767	adult superior lateral protocerebrum neuron 373	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP374	FBbt:20002768	adult superior lateral protocerebrum neuron 374	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP375	FBbt:20002769	adult superior lateral protocerebrum neuron 375	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP376	FBbt:20002770	adult superior lateral protocerebrum neuron 376	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP377	FBbt:20002771	adult superior lateral protocerebrum neuron 377	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP378	FBbt:20002772	adult superior lateral protocerebrum neuron 378	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP379	FBbt:20002773	adult superior lateral protocerebrum neuron 379	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP380	FBbt:20002774	adult superior lateral protocerebrum neuron 380	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP381	FBbt:20002775	adult superior lateral protocerebrum neuron 381	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP382	FBbt:20002776	adult superior lateral protocerebrum neuron 382	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP383	FBbt:20002777	adult superior lateral protocerebrum neuron 383	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP384	FBbt:20002778	adult superior lateral protocerebrum neuron 384	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP385	FBbt:20002779	adult superior lateral protocerebrum neuron 385	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP386	FBbt:20002780	adult superior lateral protocerebrum neuron 386	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP387	FBbt:20002781	adult superior lateral protocerebrum neuron 387	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP388	FBbt:20002782	adult superior lateral protocerebrum neuron 388	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP389	FBbt:20002783	adult superior lateral protocerebrum neuron 389	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP390	FBbt:20002784	adult superior lateral protocerebrum neuron 390	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP391	FBbt:20002785	adult superior lateral protocerebrum neuron 391	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP392	FBbt:20002786	adult superior lateral protocerebrum neuron 392	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP393	FBbt:20002787	adult superior lateral protocerebrum neuron 393	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP394	FBbt:20002788	adult superior lateral protocerebrum neuron 394	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP395	FBbt:20002789	adult superior lateral protocerebrum neuron 395	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP396	FBbt:20002790	adult superior lateral protocerebrum neuron 396	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP397	FBbt:20002791	adult superior lateral protocerebrum neuron 397	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP398	FBbt:20002792	adult superior lateral protocerebrum neuron 398	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP399	FBbt:20002793	adult superior lateral protocerebrum neuron 399	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP400	FBbt:20002794	adult superior lateral protocerebrum neuron 400	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP401	FBbt:20002795	adult superior lateral protocerebrum neuron 401	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP402	FBbt:20002796	adult superior lateral protocerebrum neuron 402	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP403	FBbt:20002797	adult superior lateral protocerebrum neuron 403	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP404	FBbt:20002798	adult superior lateral protocerebrum neuron 404	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP405	FBbt:20002799	adult superior lateral protocerebrum neuron 405	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP406	FBbt:20002800	adult superior lateral protocerebrum neuron 406	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP407	FBbt:20002801	adult superior lateral protocerebrum neuron 407	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP408	FBbt:20002802	adult superior lateral protocerebrum neuron 408	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP409	FBbt:20002803	adult superior lateral protocerebrum neuron 409	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP410	FBbt:20002804	adult superior lateral protocerebrum neuron 410	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP411	FBbt:20002805	adult superior lateral protocerebrum neuron 411	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP412	FBbt:20002806	adult superior lateral protocerebrum neuron 412	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP413	FBbt:20002807	adult superior lateral protocerebrum neuron 413	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP414	FBbt:20002808	adult superior lateral protocerebrum neuron 414	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP415	FBbt:20002809	adult superior lateral protocerebrum neuron 415	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP416	FBbt:20002810	adult superior lateral protocerebrum neuron 416	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP417	FBbt:20002811	adult superior lateral protocerebrum neuron 417	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP418	FBbt:20002812	adult superior lateral protocerebrum neuron 418	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP419	FBbt:20002813	adult superior lateral protocerebrum neuron 419	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP420	FBbt:20002814	adult superior lateral protocerebrum neuron 420	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP421	FBbt:20002815	adult superior lateral protocerebrum neuron 421	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP422	FBbt:20002816	adult superior lateral protocerebrum neuron 422	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP423	FBbt:20002817	adult superior lateral protocerebrum neuron 423	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP424	FBbt:20002818	adult superior lateral protocerebrum neuron 424	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP425	FBbt:20002819	adult superior lateral protocerebrum neuron 425	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP426	FBbt:20002820	adult superior lateral protocerebrum neuron 426	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP427	FBbt:20002821	adult superior lateral protocerebrum neuron 427	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP428	FBbt:20002822	adult superior lateral protocerebrum neuron 428	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP429	FBbt:20002823	adult superior lateral protocerebrum neuron 429	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP430	FBbt:20002824	adult superior lateral protocerebrum neuron 430	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP431	FBbt:20002825	adult superior lateral protocerebrum neuron 431	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP432	FBbt:20002826	adult superior lateral protocerebrum neuron 432	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP433	FBbt:20002827	adult superior lateral protocerebrum neuron 433	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP434	FBbt:20002828	adult superior lateral protocerebrum neuron 434	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP435	FBbt:20002829	adult superior lateral protocerebrum neuron 435	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP436	FBbt:20002830	adult superior lateral protocerebrum neuron 436	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP437	FBbt:20002831	adult superior lateral protocerebrum neuron 437	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP438	FBbt:20002832	adult superior lateral protocerebrum neuron 438	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP439	FBbt:20002833	adult superior lateral protocerebrum neuron 439	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP440	FBbt:20002834	adult superior lateral protocerebrum neuron 440	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP441	FBbt:20002835	adult superior lateral protocerebrum neuron 441	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP442	FBbt:20002836	adult superior lateral protocerebrum neuron 442	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP443	FBbt:20002837	adult superior lateral protocerebrum neuron 443	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP444	FBbt:20002838	adult superior lateral protocerebrum neuron 444	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP445	FBbt:20002839	adult superior lateral protocerebrum neuron 445	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP446	FBbt:20002840	adult superior lateral protocerebrum neuron 446	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP447	FBbt:20002841	adult superior lateral protocerebrum neuron 447	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP449	FBbt:20002843	adult superior lateral protocerebrum neuron 449	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP450	FBbt:20002844	adult superior lateral protocerebrum neuron 450	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP451	FBbt:20002845	adult superior lateral protocerebrum neuron 451	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP452	FBbt:20002846	adult superior lateral protocerebrum neuron 452	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP453	FBbt:20002847	adult superior lateral protocerebrum neuron 453	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP454	FBbt:20002848	adult superior lateral protocerebrum neuron 454	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP455	FBbt:20002849	adult superior lateral protocerebrum neuron 455	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP456	FBbt:20002850	adult superior lateral protocerebrum neuron 456	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP457	FBbt:20002851	adult superior lateral protocerebrum neuron 457	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP458	FBbt:20002852	adult superior lateral protocerebrum neuron 458	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP459	FBbt:20002853	adult superior lateral protocerebrum neuron 459	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP460	FBbt:20002854	adult superior lateral protocerebrum neuron 460	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP461	FBbt:20002855	adult superior lateral protocerebrum neuron 461	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP462	FBbt:20002856	adult superior lateral protocerebrum neuron 462	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP463	FBbt:20002857	adult superior lateral protocerebrum neuron 463	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP464	FBbt:20002858	adult superior lateral protocerebrum neuron 464	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP465	FBbt:20002859	adult superior lateral protocerebrum neuron 465	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP466	FBbt:20002860	adult superior lateral protocerebrum neuron 466	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP467	FBbt:20002861	adult superior lateral protocerebrum neuron 467	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SLP468	FBbt:20002862	adult superior lateral protocerebrum neuron 468	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP001	FBbt:20002863	adult superior medial protocerebrum neuron 001	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP002	FBbt:20002864	adult superior medial protocerebrum neuron 002	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP003	FBbt:20002865	adult superior medial protocerebrum neuron 003	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP004	FBbt:20002866	adult superior medial protocerebrum neuron 004	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP005	FBbt:20002867	adult superior medial protocerebrum neuron 005	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP006	FBbt:20002868	adult superior medial protocerebrum neuron 006	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP007	FBbt:20002869	adult superior medial protocerebrum neuron 007	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP008	FBbt:20002870	adult superior medial protocerebrum neuron 008	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP009	FBbt:20002871	adult superior medial protocerebrum neuron 009	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP010	FBbt:20002872	adult superior medial protocerebrum neuron 010	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP011	FBbt:20002873	adult superior medial protocerebrum neuron 011	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP012	FBbt:20002874	adult superior medial protocerebrum neuron 012	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP013	FBbt:20002875	adult superior medial protocerebrum neuron 013	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP014	FBbt:20002876	adult superior medial protocerebrum neuron 014	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP015	FBbt:20002877	adult superior medial protocerebrum neuron 015	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP016	FBbt:20002878	adult superior medial protocerebrum neuron 016	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP017	FBbt:20002879	adult superior medial protocerebrum neuron 017	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP018	FBbt:20002880	adult superior medial protocerebrum neuron 018	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP019	FBbt:20002881	adult superior medial protocerebrum neuron 019	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP020	FBbt:20002882	adult superior medial protocerebrum neuron 020	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP021	FBbt:20002883	adult superior medial protocerebrum neuron 021	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP022	FBbt:20002884	adult superior medial protocerebrum neuron 022	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP023	FBbt:20002885	adult superior medial protocerebrum neuron 023	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP024	FBbt:20002886	adult superior medial protocerebrum neuron 024	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP025	FBbt:20002887	adult superior medial protocerebrum neuron 025	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP026	FBbt:20002888	adult superior medial protocerebrum neuron 026	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP027	FBbt:20002889	adult superior medial protocerebrum neuron 027	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP028	FBbt:20002890	adult superior medial protocerebrum neuron 028	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP029	FBbt:20002891	adult superior medial protocerebrum neuron 029	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP030	FBbt:20002892	adult superior medial protocerebrum neuron 030	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP031	FBbt:20002893	adult superior medial protocerebrum neuron 031	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP032	FBbt:20002894	adult superior medial protocerebrum neuron 032	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP033	FBbt:20002895	adult superior medial protocerebrum neuron 033	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP034	FBbt:20002896	adult superior medial protocerebrum neuron 034	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP035	FBbt:20002897	adult superior medial protocerebrum neuron 035	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP036	FBbt:20002898	adult superior medial protocerebrum neuron 036	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP037	FBbt:20002899	adult superior medial protocerebrum neuron 037	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP038	FBbt:20002900	adult superior medial protocerebrum neuron 038	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP039	FBbt:20002901	adult superior medial protocerebrum neuron 039	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP040	FBbt:20002902	adult superior medial protocerebrum neuron 040	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP041	FBbt:20002903	adult superior medial protocerebrum neuron 041	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP042	FBbt:20002904	adult superior medial protocerebrum neuron 042	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP043	FBbt:20002905	adult superior medial protocerebrum neuron 043	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP044	FBbt:20002906	adult superior medial protocerebrum neuron 044	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP045	FBbt:20002907	adult superior medial protocerebrum neuron 045	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP046	FBbt:20002908	adult superior medial protocerebrum neuron 046	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP047	FBbt:20002909	adult superior medial protocerebrum neuron 047	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP048	FBbt:20002910	adult superior medial protocerebrum neuron 048	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP049	FBbt:20002911	adult superior medial protocerebrum neuron 049	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP050	FBbt:20002912	adult superior medial protocerebrum neuron 050	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP051	FBbt:20002913	adult superior medial protocerebrum neuron 051	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP052	FBbt:20002914	adult superior medial protocerebrum neuron 052	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP053	FBbt:20002915	adult superior medial protocerebrum neuron 053	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP054	FBbt:20002916	adult superior medial protocerebrum neuron 054	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP055	FBbt:20002917	adult superior medial protocerebrum neuron 055	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP056	FBbt:20002918	adult superior medial protocerebrum neuron 056	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP057	FBbt:20002919	adult superior medial protocerebrum neuron 057	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP058	FBbt:20002920	adult superior medial protocerebrum neuron 058	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP059	FBbt:20002921	adult superior medial protocerebrum neuron 059	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP060	FBbt:20002922	adult superior medial protocerebrum neuron 060	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP061	FBbt:20002923	adult superior medial protocerebrum neuron 061	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP062	FBbt:20002924	adult superior medial protocerebrum neuron 062	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP063	FBbt:20002925	adult superior medial protocerebrum neuron 063	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP064	FBbt:20002926	adult superior medial protocerebrum neuron 064	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP065	FBbt:20002927	adult superior medial protocerebrum neuron 065	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP066	FBbt:20002928	adult superior medial protocerebrum neuron 066	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP067	FBbt:20002929	adult superior medial protocerebrum neuron 067	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP068	FBbt:20002930	adult superior medial protocerebrum neuron 068	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP069	FBbt:20002931	adult superior medial protocerebrum neuron 069	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP070	FBbt:20002932	adult superior medial protocerebrum neuron 070	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP071	FBbt:20002933	adult superior medial protocerebrum neuron 071	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP072	FBbt:20002934	adult superior medial protocerebrum neuron 072	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP073	FBbt:20002935	adult superior medial protocerebrum neuron 073	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
SMP074	FBbt:20002936	adult superior medial protocerebrum neuron 074	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
