root_id,UMAP1,UMAP2,root_626,supervoxel_id,position,side,region,super_class,hemilineage,cell_function,nerve,cell_type,fafb_cell_type,manc_cell_type,super_cluster,cns_network
720575941461352659,-24.039826374248857,6.0515953183737805,720575941461352659,76212443059076095,"122533, 92500, 2817",right,neck_connective,descending,LB7,NA,NA,DNge094,DNge094,DNxn144,flight steering 1,CNS_04
720575941461356243,28.988837261005045,-0.3250161267253341,720575941461356243,76142074248001841,"119013, 92500, 2601",right,neck_connective,ascending,09B,NA,NA,AN09B002,NA,AN09B002,feeding,CNS_05
720575941461407955,7.919522304340011,3.2997990727988302,720575941461407955,76212442992654323,"122452, 92500, 2772",right,neck_connective,descending,putative_primary,NA,NA,DNge119,DNge119,DNxn157,threat response,CNS_02
720575941461494483,9.110599536700851,1.8258286595908222,720575941461494483,76142074315098242,"119376, 92500, 2840",left,neck_connective,descending,SMPpv2_dorsal,NA,NA,DNp64,DNp64,DNp64,threat response,CNS_03
720575941461518035,27.089175243182783,6.015592682417971,720575941461518035,76071705503965118,"117996, 92500, 2647",left,neck_connective,ascending,09B,NA,NA,AN09B027,AN_AVLP_16,AN09B027,feeding,CNS_05
720575941461674436,-28.749897937969557,6.7328506589499515,720575941461674436,75930968082544318,"114196, 92500, 2841",left,neck_connective,descending,putative_primary,NA,NA,DNb06,DNb06,DNb06,flight steering 1,CNS_01
720575941461742035,12.066153545184736,7.815558064040284,720575941461742035,76212442992665766,"121084, 92500, 2772",right,neck_connective,ascending,08B,NA,NA,AN08B096,AN_GNG_184,AN08B096,threat response,CNS_02
720575941461784260,7.850478191180831,-8.75735319847192,720575941461784260,76142074248474809,"120151, 92500, 2774",right,neck_connective,ascending,08B,NA,NA,AN08B027,AN_multi_59,AN08B027,walking steering,CNS_02
720575941461833924,16.971165675922038,-3.712446820679563,720575941461833924,76142074248333843,"120553, 92500, 2721",left,neck_connective,ascending,17A,NA,NA,AN17A050,AN_VES_GNG_5,AN17A050,proprioceptive,CNS_02
720575941461875908,5.146181125445967,-0.008961450997251427,720575941461875908,76142074315106061,"119101, 92500, 2840",left,neck_connective,descending,SMPpv2_dorsal,NA,NA,DNpe045,DNpe045,DNxn161,walking,CNS_02
720575941461958340,-17.39304445286214,3.5895918489066196,720575941461958340,75930968015489713,"114366, 92500, 2738",left,neck_connective,ascending,19B,NA,NA,AN19B025,AN_GNG_4,AN19B025,flight steering 1,CNS_01
720575941502605963,15.536616344257002,-36.10905493492213,720575941502605963,76142074315668140,"119096, 92500, 3045",right,neck_connective,ascending,NA,NA,NA,NA,NA,NA,visceral control,CNS_06
720575941462782221,28.45450689296305,0.3958200097647726,720575941462782221,76282811736253059,"124384, 92500, 2620",right,neck_connective,ascending,TBD,NA,NA,ANXXX027,AN_AVLP_4,ANXXX027,feeding,CNS_02
720575941462868749,23.4875383565861,23.648254025038824,720575941462868749,76495567035364691,"130064, 142432, 2016",right,ventral_nerve_cord,ascending,10B,NA,NA,AN10B053,NA,AN10B053,proprioceptive,CNS_05
720575941463134477,13.759108562274578,6.9815417409506875,720575941463134477,76142074248524762,"119188, 92500, 2790",left,neck_connective,ascending,NA,NA,NA,AN08B097,AN_GNG_90,AN08B097,threat response,CNS_02
720575941681685693,12.567571658893232,-8.6021598696145,720575941681685693,76142074248311096,"119552, 92500, 2711",right,neck_connective,ascending,17A,NA,NA,AN17A012,AN_multi_90,AN17A012,walking,CNS_02
720575941463704077,-16.569066028789873,18.743148434218508,720575941463704077,76637473492564175,"133144, 176699, 4613",left,neck_connective,ascending,07B,NA,NA,AN07B046,AN_GNG_42,AN07B046,flight steering 2,CNS_01
720575941463843597,12.357701320453293,1.6958647847739279,720575941463843597,76142074315212550,"120798, 92500, 2880",left,neck_connective,descending,putative_primary,NA,NA,DNp45,DNp45,DNp45,threat response,CNS_02
720575941463893078,-29.19818017979085,16.484157192763426,720575941463893078,76212443059483128,"122757, 92500, 2920",right,neck_connective,ascending,06A,NA,NA,AN06A092,auto:AN_4_None,AN06A092,flight steering 2,CNS_01
720575941608317037,-0.08370945949971174,-10.116554629746338,720575941608317037,76282811736585329,"124255, 92500, 2740",right,neck_connective,ascending,07B,NA,NA,AN07B017,auto:AN_9_None,AN07B017,walking steering,CNS_02
720575941464753430,1.554818410678511,-13.758941066208738,720575941464753430,76212442992747734,"121969, 92500, 2804",right,neck_connective,ascending,07B,NA,NA,AN07B013,AN_GNG_158,AN07B013,walking steering,CNS_02
720575941464898326,-30.778704624370924,18.22672044044409,720575941464898326,76353180547816270,"125136, 92500, 2903",right,neck_connective,ascending,07B,NA,NA,AN07B056,auto:SA_DMT_DMetaN_8,AN07B056,flight steering 2,CNS_01
720575941465729878,1.1660006235081009,-14.929104220810789,720575941465729878,76212443059279537,"122148, 92500, 2844",right,neck_connective,ascending,06B,NA,NA,AN06B026,AN_multi_40,AN06B026,walking steering,CNS_02
720575941465737814,-7.178958873943682,-23.617672336045164,720575941465737814,76353180547854839,"126114, 92500, 2921",left,neck_connective,descending,NA,NA,NA,DNg12_a,DNg12_a,DNfl044,grooming,CNS_02
720575941466022422,-1.1562098075908376,2.800438034590822,720575941466022422,76071705504355822,"118433, 92500, 2785",left,neck_connective,ascending,18B,NA,NA,AN18B019,AN_GNG_WED_3,AN18B019,landing,CNS_02
720575941466194454,10.124566097064621,4.526701080855471,720575941466194454,76212442992455067,"120942, 92500, 2699",left,neck_connective,descending,SMPpv2_ventral,NA,NA,DNp04,DNp04,DNp04,threat response,CNS_09
720575941466318870,25.592949886127112,26.849010098036867,720575941466318870,76142074248117611,"119926, 92500, 2640",left,neck_connective,ascending,TBD,NA,NA,ANXXX098,AN_AVLP_24,ANXXX098,proprioceptive,CNS_05
720575941466431766,-27.94832513828694,9.2697998166648,720575941466431766,76495980090189512,"129273, 155210, 4660",left,neck_connective,ascending,NA,NA,NA,AN06A062,SA_DMT_DMetaN_8,AN06A062,flight steering 1,CNS_01
720575941466712662,18.950133342548014,1.4204380393591938,720575941466712662,76212442992170384,"121387, 92500, 2596",left,neck_connective,ascending,05B,NA,NA,AN05B060,AN_GNG_AVLP_2,AN05B060,proprioceptive,CNS_02
720575941466724118,-25.163353901104326,19.968675243910884,720575941466724118,76212443059491652,"122812, 92500, 2919",right,neck_connective,ascending,07B,NA,NA,AN07B089,auto:AN_4_None,AN07B089,flight steering 2,CNS_01
720575941466964566,-0.344191234306688,-11.881904971543213,720575941466964566,76001336759650044,"115593, 92500, 2608",right,neck_connective,descending,MD3,NA,NA,DNg64,DNg64,DNxl065,walking steering,CNS_02
720575941466965725,-4.032471876339311,-24.60645903343286,720575941466965725,76353180547899337,"126303, 92500, 2933",left,neck_connective,descending,NA,NA,NA,DNge024,DNge024,DNg12,grooming,CNS_02
720575941467131670,26.470051784320482,1.6508601785269799,720575941467131670,76282811736382269,"124046, 92500, 2665",right,neck_connective,ascending,TBD,NA,NA,ANXXX027,AN_AVLP_GNG_4,ANXXX027,feeding,CNS_02
720575941467254237,-31.384095173076986,20.49864350562963,720575941467254237,76282811803835730,"124494, 92500, 2979",right,neck_connective,ascending,06A,NA,NA,AN06A112,auto:AN_4_None,AN06A112,flight steering 2,CNS_01
720575941467350237,-20.99992654819905,-0.5166877030762613,720575941467350237,76282811736753756,"123253, 92500, 2800",right,neck_connective,descending,MD3,NA,NA,DNg79,DNg79,DNg79,flight steering 1,CNS_01
720575941467453462,0.6474418828922559,-9.259180438462156,720575941467453462,76353180480454630,"125088, 92500, 2726",left,neck_connective,descending,putative_primary,NA,NA,DNge065,DNge065,DNfl038,walking steering,CNS_02
720575941467559702,-25.97181413670003,-3.7948769449624002,720575941467559702,75930968083155206,"114261, 92500, 3056",right,neck_connective,descending,LB12,NA,NA,DNg06,DNg06,DNg06,flight steering 1,CNS_01
720575941520167790,5.800190944476729,-11.767064464035885,720575941520167790,76282811736499957,"123519, 92500, 2709",left,neck_connective,ascending,12B,NA,NA,AN12B019,AN_multi_15,AN12B019,walking steering,CNS_02
720575941467587606,-8.06408355732381,9.54994832282935,720575941467587606,76071705571517620,"117125, 92500, 3045",left,neck_connective,descending,putative_primary,NA,NA,DNpe032,DNpe032,DNxn175,flight steering 2,CNS_01
720575941467636246,2.011506576343183,0.38969604974661454,720575941467636246,76353180480600114,"126370, 92500, 2786",right,neck_connective,ascending,19B,NA,NA,AN19B051,NA,AN19B051,walking,CNS_02
720575941468215517,0.5805812070804884,-8.142052066269773,720575941468215517,76353180480657997,"126601, 92500, 2808",right,neck_connective,ascending,19B,NA,NA,AN19B009,AN_4_None,AN19B009,walking steering,CNS_02
720575941468218589,23.638684291644697,28.943963635024172,720575941468218589,76282811736370393,"123410, 92500, 2669",right,neck_connective,ascending,10B,NA,NA,AN10B020,AN_AVLP_45,AN10B020,proprioceptive,CNS_05
720575941468221149,-17.77785585422933,19.162822353896242,720575941468221149,76282811803477133,"122901, 92500, 2854",right,neck_connective,ascending,06B,NA,NA,AN06B068,auto:AN_3_None,AN06B068,flight steering 2,CNS_01
720575941468496093,-23.505850773052575,18.402183163222414,720575941468496093,76001130601716750,"116007, 86417, 2762",left,neck_connective,ascending,06A,NA,NA,AN06A080,AN_4_None,AN06A080,flight steering 2,CNS_01
720575941468787520,4.774658698840742,-6.503581416550535,720575941468787520,75930968015293201,"114186, 92500, 2628",right,neck_connective,descending,NA,NA,NA,DNge061,DNge061,DNfl037,walking steering,CNS_02
720575941468805341,9.518512744708662,-2.223080289307494,720575941468805341,76212443059925378,"121400, 92500, 3066",left,neck_connective,ascending,19A,NA,NA,AN19A018_c,AN_GNG_52,AN19A018,threat response,CNS_03
720575941468862583,-17.657715778545732,12.394373524245363,720575941468862583,76071705504270950,"116871, 92500, 2758",left,neck_connective,descending,LB7,NA,NA,DNge091,DNge091,DNxn117,flight steering 2,CNS_01
720575941468982795,-16.91499612827718,11.5947919965354,720575941468982795,75718418070033182,"108455, 49531, 485",right,neck_connective,descending,MX3,NA,NA,DNg106,DNg106,DNg106,flight steering 2,CNS_01
720575941469018743,13.721905727191567,8.903434383925543,720575941469018743,76212442992561496,"121690, 92500, 2736",right,neck_connective,ascending,08B,NA,NA,AN08B099,auto:AN_GNG_184,AN08B099,threat response,CNS_02
720575941469048695,23.765398998065592,27.632640469130617,720575941469048695,76285698156007419,"123683, 179063, 3460",right,neck_connective,ascending,10B,NA,NA,AN10B048,AN_AVLP_53,AN10B048,proprioceptive,CNS_05
720575941557838756,-2.259993772701617,-4.3178120970162315,720575941557838756,76282811736169431,"123063, 92500, 2574",right,central_brain,descending,putative_primary,NA,NA,DNg86,DNg86,NA,walking,CNS_02
720575941469370688,-30.59248445530354,20.484759914931395,720575941469370688,76282811803956907,"124198, 92500, 3021",right,neck_connective,descending,LB6,NA,NA,DNg10,DNg10,DNg10,flight steering 2,CNS_01
720575941469521216,-22.532155018047693,-8.16409243339624,720575941469521216,76282811870513634,"123403, 92500, 3081",left,neck_connective,descending,LB12,NA,NA,DNg03,DNg03,DNg03,flight power,CNS_01
720575941469678557,-14.71396444340169,6.782705414351566,720575941469678557,76212443059276838,"122794, 92500, 2842",right,neck_connective,descending,LB7,NA,NA,DNge113,DNge113,DNg09,flight steering 2,CNS_01
720575941469716445,-7.588806610302325,-13.732794177475828,720575941469716445,76001336759838254,"114697, 92500, 2672",left,neck_connective,descending,putative_primary,NA,NA,DNg48,DNg48,DNg48,probing,CNS_02
720575941469757405,-16.880782108501784,10.781279194411375,720575941469757405,76071705504306389,"117139, 92500, 2770",right,neck_connective,descending,MX3,NA,NA,DNg106,DNg106,DNg106,flight steering 2,CNS_04
720575941469775069,14.021497745319014,-13.715829265061277,720575941469775069,76142074248506494,"118988, 92500, 2782",left,neck_connective,descending,putative_primary,NA,NA,DNg102,DNg102,DNxn181,reproduction,CNS_03
720575941469810141,6.893688220782881,-11.63650454277124,720575941469810141,76001336759692992,"115811, 92500, 2624",left,neck_connective,ascending,TBD,NA,NA,ANXXX145,AN_GNG_VES_4,ANXXX145,walking steering,CNS_02
720575941469868765,26.0537176320988,27.954774487074953,720575941469868765,76355998247500331,"125898, 177343, 3599",left,neck_connective,ascending,10B,NA,NA,AN10B027,AN_AVLP_34,AN10B027,proprioceptive,CNS_05
720575941545487365,22.14406873683513,11.291872608718018,720575941545487365,76071705504065756,"118310, 92500, 2685",left,neck_connective,ascending,TBD,NA,NA,ANXXX082,AN_AVLP_41,ANXXX082,proprioceptive,CNS_02
720575941470003677,-2.9382037927669242,-5.39556587928857,720575941470003677,76071705504150120,"116838, 92500, 2718",right,neck_connective,descending,WEDd1,NA,NA,DNa12,aSP22,aSP22,walking,CNS_04
720575941470004445,-1.47803286810338,-27.00058783287133,720575941470004445,76001336760236840,"114691, 92500, 2804",left,neck_connective,descending,putative_primary,NA,NA,DNge027,DNge027,DNfl022,grooming,CNS_02
720575941470033117,2.3096223066288273,-10.883786570969484,720575941470033117,76212442992643092,"121758, 92500, 2766",left,neck_connective,descending,putative_primary,NA,NA,DNbe003,DNbe003,DNxl095,walking steering,CNS_02
720575941470084317,-37.693209629253744,9.277756321486573,720575941470084317,75788718967626667,"108757, 48741, 3806",right,neck_connective,descending,NA,NA,NA,DNpe054,DNpe054,NA,flight steering 1,CNS_01
720575941470110327,-0.47122250099598867,-19.751539599839106,720575941470110327,76918810560707640,"142112, 172288, 2928",left,neck_connective,ascending,12B,NA,NA,AN12B060,AN_GNG_129,AN12B060,grooming,CNS_02
720575941470195723,-1.6563874294322685,-11.289447200241945,720575941470195723,76071705504386615,"117362,92500,2800",right,neck_connective,descending,WEDd1,NA,NA,DNae008,DNae008,DNxl056,probing,CNS_02
720575941470236023,17.815876979632982,-23.206236255112543,720575941470236023,76142074315150115,"119199, 92500, 2858",right,neck_connective,descending,DM2_central,NA,NA,DNpe041,DNpe041,DNxl074,visceral control,CNS_08
720575941470254400,-22.43756006260335,-5.1026209711464805,720575941470254400,76212443059295890,"121582, 92500, 2855",left,neck_connective,descending,WEDd1,NA,NA,DNa08,DNa08,DNa08,flight power,CNS_01
720575941470269248,-21.67602060337483,22.71184312110816,720575941470269248,75930968082675421,"114469, 92500, 2887",left,neck_connective,ascending,19B,NA,NA,AN19B065,AN_4_None,AN19B065,flight steering 2,CNS_01
720575941612487142,16.954453487201334,-23.747263324204344,720575941612487142,76142074247971805,"120411, 92500, 2588",right,neck_connective,ascending,09B,NA,NA,AN09B018_b,AN_GNG_SAD_20,AN09B018,visceral control,CNS_03
720575941470533131,-1.3063398410838793,-15.47006453270044,720575941470533131,76212443126360002,"122396, 92500, 3083",right,neck_connective,descending,MX3,NA,NA,DNg96,DNg96,DNg96,walking steering,CNS_02
720575941470575479,-37.23624704380452,13.519996273573978,720575941470575479,76282811803909475,"123246, 92500, 3009",left,neck_connective,descending,PSp2,NA,NA,DNpe054,DNpe054,DNut046,flight steering 1,CNS_01
720575941470584128,-25.77717874546468,19.244128811415774,720575941470584128,76282811803715816,"122881, 92500, 2939",right,neck_connective,ascending,06A,NA,NA,AN06A080,AN_4_None,AN06A080,flight steering 2,CNS_01
720575941470584695,-35.24123285313069,12.603910076674563,720575941470584695,76282811803906667,"123472, 92500, 3005",right,neck_connective,descending,putative_primary,NA,NA,DNp53,DNp53,DNp53,flight steering 1,CNS_01
720575941470600823,22.958415050311686,29.216727840956786,720575941470600823,76212442992594230,"121002, 92500, 2742",right,neck_connective,ascending,08B,NA,NA,AN08B024,AN_AVLP_50,AN08B024,proprioceptive,CNS_05
720575941470728256,-26.77061555881917,12.507610905226809,720575941470728256,75930968082704111,"114574, 92500, 2893",left,neck_connective,ascending,07B,NA,NA,AN07B072,AN_4_None,AN07B072,flight steering 1,CNS_01
720575941470799223,10.158189792438153,7.879241573866946,720575941470799223,76142074248430616,"120593, 92500, 2757",right,neck_connective,ascending,08B,NA,NA,AN08B102,auto:AN_GNG_90,AN08B102,threat response,CNS_02
720575941470861120,-5.605009060100907,-9.762498271408937,720575941470861120,76282811736411923,"124449, 92500, 2681",right,neck_connective,ascending,12B,NA,NA,AN12B008,AN_GNG_155,AN12B008,probing,CNS_02
720575941470933824,23.30717565517009,-5.708072555008787,720575941470933824,76212442992281843,"121342, 92500, 2640",left,neck_connective,descending,LB7__prim,NA,NA,DNge133,DNge133,DNxn127,tactile,CNS_02
720575941471079264,23.951996822162272,27.77501260047827,720575941471079264,76282811736444249,"123226, 92500, 2690",right,neck_connective,ascending,10B,NA,NA,AN10B019,AN_AVLP_GNG_21,AN10B019,proprioceptive,CNS_05
720575941471127104,-34.32958124180256,10.492396938857182,720575941471127104,76001336827139376,"115303, 92500, 2983",left,neck_connective,descending,putative_primary,NA,NA,DNp53,DNp53,DNp53,flight steering 1,CNS_01
720575941471139191,3.720623988910323,4.72555123573218,720575941471139191,76071705504214539,"117916, 92500, 2736",right,neck_connective,descending,putative_primary,NA,NA,DNpe028,DNpe028,DNxn171,threat response,CNS_02
