FBbt_id	cell_type	synonym	creation_date	asserted_parents	notes
FBbt:20005281	CB1661		2024-02-05T12:00:00Z		
FBbt:20005282	CB1662		2024-02-05T12:00:00Z		
FBbt:20005283	CB1663		2024-02-05T12:00:00Z		
FBbt:20005284	CB1664		2024-02-05T12:00:00Z		
FBbt:20005285	CB1665		2024-02-05T12:00:00Z		
FBbt:20005286	CB1666		2024-02-05T12:00:00Z		
FBbt:20005287	CB1667		2024-02-05T12:00:00Z		
FBbt:20005288	CB1668		2024-02-05T12:00:00Z		
FBbt:20005289	CB1670		2024-02-05T12:00:00Z		
FBbt:20005290	CB1671		2024-02-05T12:00:00Z		
FBbt:20005291	CB1672		2024-02-05T12:00:00Z		
FBbt:20005292	CB1673		2024-02-05T12:00:00Z		
FBbt:20005293	CB1675		2024-02-05T12:00:00Z		
FBbt:20005294	CB1676		2024-02-05T12:00:00Z		
FBbt:20005295	CB1678		2024-02-05T12:00:00Z		
FBbt:20005296	CB1679		2024-02-05T12:00:00Z		
FBbt:20005297	CB1680		2024-02-05T12:00:00Z		
FBbt:20005298	CB1681		2024-02-05T12:00:00Z		
FBbt:20005299	CB1682		2024-02-05T12:00:00Z		
FBbt:20005300	CB1683		2024-02-05T12:00:00Z		
FBbt:20005301	CB1684		2024-02-05T12:00:00Z		
FBbt:20005302	CB1685		2024-02-05T12:00:00Z		
FBbt:20005303	CB1686		2024-02-05T12:00:00Z		
FBbt:20005304	CB1687		2024-02-05T12:00:00Z		
FBbt:20005305	CB1688		2024-02-05T12:00:00Z		
FBbt:20005306	CB1690		2024-02-05T12:00:00Z		
FBbt:20005307	CB1691		2024-02-05T12:00:00Z		
FBbt:20005308	CB1692		2024-02-05T12:00:00Z		
FBbt:20005309	CB1693		2024-02-05T12:00:00Z		
FBbt:20005311	CB1695		2024-02-05T12:00:00Z		
FBbt:20005312	CB1696		2024-02-05T12:00:00Z		
FBbt:20005313	CB1697		2024-02-05T12:00:00Z		
FBbt:20005314	CB1698		2024-02-05T12:00:00Z		
FBbt:20005315	CB1699		2024-02-05T12:00:00Z		
FBbt:20005316	CB1700		2024-02-05T12:00:00Z		
FBbt:20005317	CB1701		2024-02-05T12:00:00Z		
FBbt:20005318	CB1702		2024-02-05T12:00:00Z		
FBbt:20005319	CB1703		2024-02-05T12:00:00Z		
FBbt:20005320	CB1704		2024-02-05T12:00:00Z		
FBbt:20005321	CB1705		2024-02-05T12:00:00Z		
FBbt:20005322	CB1706		2024-02-05T12:00:00Z		
FBbt:20005324	CB1708		2024-02-05T12:00:00Z		
FBbt:20005325	CB1709		2024-02-05T12:00:00Z	FBbt:00059241	Reinhard et al. (2024)
FBbt:20005326	CB1712		2024-02-05T12:00:00Z		
FBbt:20005327	CB1713		2024-02-05T12:00:00Z		
FBbt:20005328	CB1714		2024-02-05T12:00:00Z		
FBbt:20005329	CB1716		2024-02-05T12:00:00Z		
FBbt:20005330	CB1717		2024-02-05T12:00:00Z		
FBbt:20005331	CB1718		2024-02-05T12:00:00Z		
FBbt:20005333	CB1720		2024-02-05T12:00:00Z		
FBbt:20005334	CB1721		2024-02-05T12:00:00Z		
FBbt:20005335	CB1722		2024-02-05T12:00:00Z		
FBbt:20005336	CB1724		2024-02-05T12:00:00Z		
FBbt:20005337	CB1725		2024-02-05T12:00:00Z		
FBbt:20005338	CB1726		2024-02-05T12:00:00Z		
FBbt:20005339	CB1727		2024-02-05T12:00:00Z		
FBbt:20005340	CB1728		2024-02-05T12:00:00Z		
FBbt:20005341	CB1729		2024-02-05T12:00:00Z		
FBbt:20005342	CB1730		2024-02-05T12:00:00Z		
FBbt:20005343	CB1731		2024-02-05T12:00:00Z		
FBbt:20005344	CB1733		2024-02-05T12:00:00Z		
FBbt:20005345	CB1734		2024-02-05T12:00:00Z		
FBbt:20005346	CB1735		2024-02-05T12:00:00Z		
FBbt:20005347	CB1737		2024-02-05T12:00:00Z		
FBbt:20005348	CB1738		2024-02-05T12:00:00Z		
FBbt:20005349	CB1739		2024-02-05T12:00:00Z		
FBbt:20005350	CB1740		2024-02-05T12:00:00Z		
FBbt:20005351	CB1741		2024-02-05T12:00:00Z		
FBbt:20005352	CB1742		2024-02-05T12:00:00Z		
FBbt:20005353	CB1743		2024-02-05T12:00:00Z		
FBbt:20005354	CB1744		2024-02-05T12:00:00Z		
FBbt:20005355	CB1745		2024-02-05T12:00:00Z		
FBbt:20005356	CB1747		2024-02-05T12:00:00Z		
FBbt:20005357	CB1748		2024-02-05T12:00:00Z		
FBbt:20005358	CB1749		2024-02-05T12:00:00Z		
FBbt:20005359	CB1750		2024-02-05T12:00:00Z		
FBbt:20005360	CB1751		2024-02-05T12:00:00Z		
FBbt:20005361	CB1752		2024-02-05T12:00:00Z		
FBbt:20005362	CB1753		2024-02-05T12:00:00Z		
FBbt:20005363	CB1754		2024-02-05T12:00:00Z		
FBbt:20005364	CB1755		2024-02-05T12:00:00Z		
FBbt:20005365	CB1756		2024-02-05T12:00:00Z		
FBbt:20005366	CB1757		2024-02-05T12:00:00Z		
FBbt:20005367	CB1758		2024-02-05T12:00:00Z		
FBbt:20005368	CB1759		2024-02-05T12:00:00Z		
FBbt:20005369	CB1760		2024-02-05T12:00:00Z		
FBbt:20005370	CB1761		2024-02-05T12:00:00Z		
FBbt:20005371	CB1762		2024-02-05T12:00:00Z		
FBbt:20005372	CB1763		2024-02-05T12:00:00Z		
FBbt:20005373	CB1764		2024-02-05T12:00:00Z		
FBbt:20005374	CB1765		2024-02-05T12:00:00Z		
FBbt:20005375	CB1766		2024-02-05T12:00:00Z		
FBbt:20005376	CB1767		2024-02-05T12:00:00Z		
FBbt:20005377	CB1769		2024-02-05T12:00:00Z		
FBbt:20005378	CB1770		2024-02-05T12:00:00Z	FBbt:00059241	Reinhard et al. (2024)
FBbt:20005379	CB1771		2024-02-05T12:00:00Z		
FBbt:20005380	CB1772		2024-02-05T12:00:00Z		
FBbt:20005381	CB1774		2024-02-05T12:00:00Z		
FBbt:20005382	CB1775		2024-02-05T12:00:00Z		
FBbt:20005383	CB1776		2024-02-05T12:00:00Z		
FBbt:20005385	CB1778		2024-02-05T12:00:00Z		
FBbt:20005386	CB1779		2024-02-05T12:00:00Z		
FBbt:20005387	CB1780		2024-02-05T12:00:00Z		
FBbt:20005388	CB1781		2024-02-05T12:00:00Z		
FBbt:20005389	CB1782		2024-02-05T12:00:00Z		
FBbt:20005390	CB1783		2024-02-05T12:00:00Z		
FBbt:20005391	CB1784		2024-02-05T12:00:00Z		
FBbt:20005392	CB1785		2024-02-05T12:00:00Z		
FBbt:20005393	CB1786		2024-02-05T12:00:00Z		
FBbt:20005394	CB1787		2024-02-05T12:00:00Z		
FBbt:20005395	CB1789		2024-02-05T12:00:00Z		
FBbt:20005396	CB1790		2024-02-05T12:00:00Z		
FBbt:20005397	CB1791		2024-02-05T12:00:00Z	FBbt:00059241	Reinhard et al. (2024)
FBbt:20005398	CB1792		2024-02-05T12:00:00Z		
FBbt:20005399	CB1793		2024-02-05T12:00:00Z		
FBbt:20005400	CB1794		2024-02-05T12:00:00Z		
FBbt:20005401	CB1795		2024-02-05T12:00:00Z		
FBbt:20005402	CB1797		2024-02-05T12:00:00Z		
FBbt:20005403	CB1798		2024-02-05T12:00:00Z		
FBbt:20005404	CB1799		2024-02-05T12:00:00Z		
FBbt:20005405	CB1800		2024-02-05T12:00:00Z		
FBbt:20005406	CB1803		2024-02-05T12:00:00Z		
FBbt:20005407	CB1804		2024-02-05T12:00:00Z		
FBbt:20005408	CB1805		2024-02-05T12:00:00Z		
FBbt:20005410	CB1807		2024-02-05T12:00:00Z		
FBbt:20005411	CB1808		2024-02-05T12:00:00Z		
FBbt:20005412	CB1809		2024-02-05T12:00:00Z		
FBbt:20005413	CB1810		2024-02-05T12:00:00Z		
FBbt:20005414	CB1811		2024-02-05T12:00:00Z		
FBbt:20005415	CB1812		2024-02-05T12:00:00Z		
FBbt:20005417	CB1814		2024-02-05T12:00:00Z		
FBbt:20005418	CB1815		2024-02-05T12:00:00Z		
FBbt:20005419	CB1816		2024-02-05T12:00:00Z		
FBbt:20005421	CB1818		2024-02-05T12:00:00Z		
FBbt:20005422	CB1819		2024-02-05T12:00:00Z		
FBbt:20005423	CB1820		2024-02-05T12:00:00Z		
FBbt:20005424	CB1821		2024-02-05T12:00:00Z		
FBbt:20005425	CB1822		2024-02-05T12:00:00Z		
FBbt:20005426	CB1823		2024-02-05T12:00:00Z		
FBbt:20005427	CB1824		2024-02-05T12:00:00Z		
FBbt:20005428	CB1825		2024-02-05T12:00:00Z		
FBbt:20005429	CB1826		2024-02-05T12:00:00Z		
FBbt:20005430	CB1827		2024-02-05T12:00:00Z		
FBbt:20005431	CB1828		2024-02-05T12:00:00Z		
FBbt:20005432	CB1829		2024-02-05T12:00:00Z		
FBbt:20005433	CB1830		2024-02-05T12:00:00Z		
FBbt:20005434	CB1831		2024-02-05T12:00:00Z		
FBbt:20005435	CB1833		2024-02-05T12:00:00Z		
FBbt:20005436	CB1834		2024-02-05T12:00:00Z		
FBbt:20005437	CB1835		2024-02-05T12:00:00Z		
FBbt:20005438	CB1836		2024-02-05T12:00:00Z		
FBbt:20005439	CB1838		2024-02-05T12:00:00Z		
FBbt:20005440	CB1839		2024-02-05T12:00:00Z		
FBbt:20005441	CB1841		2024-02-05T12:00:00Z		
FBbt:20005442	CB1842		2024-02-05T12:00:00Z		
FBbt:20005443	CB1843		2024-02-05T12:00:00Z		
FBbt:20005444	CB1844		2024-02-05T12:00:00Z		
FBbt:20005445	CB1845		2024-02-05T12:00:00Z		
FBbt:20005446	CB1846		2024-02-05T12:00:00Z		
FBbt:20005448	CB1849		2024-02-05T12:00:00Z		
FBbt:20005449	CB1850		2024-02-05T12:00:00Z		
FBbt:20005450	CB1851		2024-02-05T12:00:00Z		
FBbt:20005451	CB1852		2024-02-05T12:00:00Z		
FBbt:20005452	CB1853		2024-02-05T12:00:00Z		
FBbt:20005453	CB1854		2024-02-05T12:00:00Z		
FBbt:20005454	CB1855		2024-02-05T12:00:00Z		
FBbt:20005455	CB1856		2024-02-05T12:00:00Z		
FBbt:20005456	CB1857		2024-02-05T12:00:00Z		
FBbt:20005457	CB1858		2024-02-05T12:00:00Z		
FBbt:20005458	CB1859		2024-02-05T12:00:00Z		
FBbt:20005459	CB1860		2024-02-05T12:00:00Z		
FBbt:20005460	CB1861		2024-02-05T12:00:00Z		
FBbt:20005461	CB1862		2024-02-05T12:00:00Z		
FBbt:20005462	CB1864		2024-02-05T12:00:00Z		
FBbt:20005463	CB1865		2024-02-05T12:00:00Z		
FBbt:20005464	CB1866		2024-02-05T12:00:00Z		
FBbt:20005466	CB1868		2024-02-05T12:00:00Z		
FBbt:20005467	CB1869		2024-02-05T12:00:00Z		
FBbt:20005468	CB1870		2024-02-05T12:00:00Z		
FBbt:20005469	CB1871		2024-02-05T12:00:00Z		
FBbt:20005470	CB1872		2024-02-05T12:00:00Z		
FBbt:20005471	CB1873		2024-02-05T12:00:00Z		
FBbt:20005472	CB1874		2024-02-05T12:00:00Z		
FBbt:20005473	CB1875		2024-02-05T12:00:00Z		
FBbt:20005474	CB1876		2024-02-05T12:00:00Z		
FBbt:20005475	CB1877		2024-02-05T12:00:00Z		
FBbt:20005476	CB1879		2024-02-05T12:00:00Z		
FBbt:20005477	CB1880		2024-02-05T12:00:00Z		
FBbt:20005478	CB1881		2024-02-05T12:00:00Z		
FBbt:20005479	CB1883		2024-02-05T12:00:00Z		
FBbt:20005480	CB1884		2024-02-05T12:00:00Z		
FBbt:20005481	CB1885		2024-02-05T12:00:00Z		
FBbt:20005482	CB1886		2024-02-05T12:00:00Z		
FBbt:20005483	CB1887		2024-02-05T12:00:00Z		
FBbt:20005484	CB1888		2024-02-05T12:00:00Z		
FBbt:20005485	CB1889		2024-02-05T12:00:00Z		
FBbt:20005486	CB1890		2024-02-05T12:00:00Z		
FBbt:20005487	CB1891		2024-02-05T12:00:00Z		
FBbt:20005488	CB1892		2024-02-05T12:00:00Z		
FBbt:20005489	CB1893		2024-02-05T12:00:00Z		
FBbt:20005490	CB1894		2024-02-05T12:00:00Z		
FBbt:20005491	CB1895		2024-02-05T12:00:00Z		
FBbt:20005492	CB1896		2024-02-05T12:00:00Z		
FBbt:20005493	CB1897		2024-02-05T12:00:00Z		
FBbt:20005494	CB1898		2024-02-05T12:00:00Z		
FBbt:20005495	CB1899		2024-02-05T12:00:00Z		
FBbt:20005496	CB1900		2024-02-05T12:00:00Z		
FBbt:20005497	CB1901		2024-02-05T12:00:00Z		
FBbt:20005498	CB1902		2024-02-05T12:00:00Z		
FBbt:20005499	CB1903		2024-02-05T12:00:00Z		
FBbt:20005500	CB1904		2024-02-05T12:00:00Z		
FBbt:20005501	CB1905		2024-02-05T12:00:00Z		
FBbt:20005502	CB1906		2024-02-05T12:00:00Z		
FBbt:20005504	CB1908		2024-02-05T12:00:00Z		
FBbt:20005505	CB1909		2024-02-05T12:00:00Z		
FBbt:20005506	CB1910		2024-02-05T12:00:00Z		
FBbt:20005507	CB1911		2024-02-05T12:00:00Z		
FBbt:20005508	CB1912		2024-02-05T12:00:00Z		
FBbt:20005509	CB1913		2024-02-05T12:00:00Z		
FBbt:20005510	CB1914		2024-02-05T12:00:00Z		
FBbt:20005511	CB1916		2024-02-05T12:00:00Z		
FBbt:20005512	CB1917		2024-02-05T12:00:00Z		
FBbt:20005513	CB1918		2024-02-05T12:00:00Z		
FBbt:20005514	CB1919		2024-02-05T12:00:00Z		
FBbt:20005515	CB1920		2024-02-05T12:00:00Z		
FBbt:20005516	CB1921		2024-02-05T12:00:00Z		
FBbt:20005517	CB1923		2024-02-05T12:00:00Z		
FBbt:20005518	CB1924		2024-02-05T12:00:00Z		
FBbt:20005519	CB1925		2024-02-05T12:00:00Z		
FBbt:20005520	CB1926		2024-02-05T12:00:00Z		
FBbt:20005521	CB1927		2024-02-05T12:00:00Z		
FBbt:20005522	CB1928		2024-02-05T12:00:00Z		
FBbt:20005523	CB1929		2024-02-05T12:00:00Z		
FBbt:20005524	CB1930		2024-02-05T12:00:00Z		
FBbt:20005525	CB1931		2024-02-05T12:00:00Z		
FBbt:20005526	CB1932		2024-02-05T12:00:00Z		
FBbt:20005527	CB1933		2024-02-05T12:00:00Z		
FBbt:20005528	CB1934		2024-02-05T12:00:00Z		
FBbt:20005529	CB1935		2024-02-05T12:00:00Z		
FBbt:20005530	CB1936		2024-02-05T12:00:00Z		
FBbt:20005531	CB1937		2024-02-05T12:00:00Z		
FBbt:20005532	CB1938		2024-02-05T12:00:00Z		
FBbt:20005533	CB1939		2024-02-05T12:00:00Z		
FBbt:20005534	CB1941		2024-02-05T12:00:00Z		
FBbt:20005535	CB1942		2024-02-05T12:00:00Z		
FBbt:20005536	CB1943		2024-02-05T12:00:00Z		
FBbt:20005537	CB1944		2024-02-05T12:00:00Z		
FBbt:20005538	CB1945		2024-02-05T12:00:00Z		
FBbt:20005539	CB1946		2024-02-05T12:00:00Z		
FBbt:20005540	CB1947		2024-02-05T12:00:00Z		
FBbt:20005541	CB1948		2024-02-05T12:00:00Z		
FBbt:20005542	CB1949		2024-02-05T12:00:00Z		
FBbt:20005543	CB1950		2024-02-05T12:00:00Z		
FBbt:20005544	CB1951		2024-02-05T12:00:00Z		
FBbt:20005545	CB1952		2024-02-05T12:00:00Z		
FBbt:20005546	CB1953		2024-02-05T12:00:00Z		
FBbt:20005547	CB1955		2024-02-05T12:00:00Z		
FBbt:20005548	CB1956		2024-02-05T12:00:00Z		
FBbt:20005549	CB1957		2024-02-05T12:00:00Z		
FBbt:20005550	CB1958		2024-02-05T12:00:00Z		
FBbt:20005551	CB1959		2024-02-05T12:00:00Z		
FBbt:20005552	CB1960		2024-02-05T12:00:00Z		
FBbt:20005553	CB1961		2024-02-05T12:00:00Z		
FBbt:20005554	CB1962		2024-02-05T12:00:00Z		
FBbt:20005555	CB1963		2024-02-05T12:00:00Z		
FBbt:20005556	CB1964		2024-02-05T12:00:00Z		
FBbt:20005557	CB1965		2024-02-05T12:00:00Z		
FBbt:20005558	CB1966		2024-02-05T12:00:00Z		
FBbt:20005559	CB1967		2024-02-05T12:00:00Z		
FBbt:20005560	CB1969		2024-02-05T12:00:00Z		
FBbt:20005561	CB1970		2024-02-05T12:00:00Z		
FBbt:20005562	CB1972		2024-02-05T12:00:00Z		
FBbt:20005563	CB1973		2024-02-05T12:00:00Z		
FBbt:20005564	CB1974		2024-02-05T12:00:00Z	FBbt:00051914	Shiu et al. (2024) - FBrf0260565
FBbt:20005565	CB1975		2024-02-05T12:00:00Z		
FBbt:20005566	CB1976		2024-02-05T12:00:00Z		
FBbt:20005567	CB1977		2024-02-05T12:00:00Z		
FBbt:20005568	CB1978		2024-02-05T12:00:00Z		
FBbt:20005569	CB1979		2024-02-05T12:00:00Z		
FBbt:20005570	CB1980		2024-02-05T12:00:00Z		
FBbt:20005571	CB1981		2024-02-05T12:00:00Z		
FBbt:20005572	CB1982		2024-02-05T12:00:00Z		
FBbt:20005573	CB1983		2024-02-05T12:00:00Z		
FBbt:20005574	CB1984		2024-02-05T12:00:00Z		
FBbt:20005575	CB1985		2024-02-05T12:00:00Z		
FBbt:20005576	CB1986		2024-02-05T12:00:00Z		
FBbt:20005577	CB1987		2024-02-05T12:00:00Z		
FBbt:20005578	CB1989		2024-02-05T12:00:00Z		
FBbt:20005579	CB1990		2024-02-05T12:00:00Z		
FBbt:20005580	CB1991		2024-02-05T12:00:00Z		
FBbt:20005581	CB1992		2024-02-05T12:00:00Z		
FBbt:20005582	CB1993		2024-02-05T12:00:00Z		
FBbt:20005583	CB1995		2024-02-05T12:00:00Z		
FBbt:20005584	CB1996		2024-02-05T12:00:00Z		
FBbt:20005585	CB1997		2024-02-05T12:00:00Z		
FBbt:20005586	CB1999		2024-02-05T12:00:00Z		
FBbt:20005587	CB2000		2024-02-05T12:00:00Z		
FBbt:20005588	CB2001		2024-02-05T12:00:00Z		
FBbt:20005589	CB2002		2024-02-05T12:00:00Z		
FBbt:20005590	CB2003		2024-02-05T12:00:00Z		
FBbt:20005591	CB2005		2024-02-05T12:00:00Z		
FBbt:20005592	CB2006		2024-02-05T12:00:00Z		
FBbt:20005593	CB2007		2024-02-05T12:00:00Z		
FBbt:20005594	CB2008		2024-02-05T12:00:00Z		
FBbt:20005595	CB2009		2024-02-05T12:00:00Z		
FBbt:20005596	CB2010		2024-02-05T12:00:00Z		
FBbt:20005597	CB2011		2024-02-05T12:00:00Z		
FBbt:20005598	CB2012		2024-02-05T12:00:00Z		
FBbt:20005599	CB2013		2024-02-05T12:00:00Z		
FBbt:20005600	CB2014		2024-02-05T12:00:00Z		
FBbt:20005601	CB2015		2024-02-05T12:00:00Z		
FBbt:20005602	CB2016		2024-02-05T12:00:00Z		
FBbt:20005603	CB2017		2024-02-05T12:00:00Z		
FBbt:20005604	CB2018		2024-02-05T12:00:00Z		
FBbt:20005605	CB2019		2024-02-05T12:00:00Z		
FBbt:20005606	CB2020		2024-02-05T12:00:00Z		
FBbt:20005607	CB2021		2024-02-05T12:00:00Z		
FBbt:20005608	CB2022		2024-02-05T12:00:00Z		
FBbt:20005609	CB2023		2024-02-05T12:00:00Z		
FBbt:20005610	CB2024		2024-02-05T12:00:00Z		
FBbt:20005611	CB2025		2024-02-05T12:00:00Z		
FBbt:20005612	CB2026		2024-02-05T12:00:00Z		
FBbt:20005613	CB2027		2024-02-05T12:00:00Z		
FBbt:20005615	CB2029		2024-02-05T12:00:00Z		
FBbt:20005616	CB2030		2024-02-05T12:00:00Z		
FBbt:20005617	CB2031		2024-02-05T12:00:00Z		
FBbt:20005618	CB2032		2024-02-05T12:00:00Z		
FBbt:20005619	CB2033		2024-02-05T12:00:00Z		
FBbt:20005620	CB2034		2024-02-05T12:00:00Z		
FBbt:20005621	CB2035		2024-02-05T12:00:00Z		
FBbt:20005622	CB2036		2024-02-05T12:00:00Z		
FBbt:20005623	CB2037		2024-02-05T12:00:00Z		
FBbt:20005624	CB2038		2024-02-05T12:00:00Z		
FBbt:20005625	CB2039		2024-02-05T12:00:00Z		
FBbt:20005626	CB2040		2024-02-05T12:00:00Z		
FBbt:20005627	CB2041		2024-02-05T12:00:00Z		
FBbt:20005628	CB2043		2024-02-05T12:00:00Z		
FBbt:20005629	CB2044		2024-02-05T12:00:00Z		
FBbt:20005630	CB2045		2024-02-05T12:00:00Z		
FBbt:20005631	CB2046		2024-02-05T12:00:00Z		
FBbt:20005632	CB2047		2024-02-05T12:00:00Z		
FBbt:20005633	CB2048		2024-02-05T12:00:00Z		
FBbt:20005634	CB2049		2024-02-05T12:00:00Z		
FBbt:20005635	CB2050		2024-02-05T12:00:00Z		
FBbt:20005636	CB2051		2024-02-05T12:00:00Z		
FBbt:20005637	CB2053		2024-02-05T12:00:00Z		
FBbt:20005638	CB2054		2024-02-05T12:00:00Z		
FBbt:20005639	CB2055		2024-02-05T12:00:00Z		
FBbt:20005640	CB2056		2024-02-05T12:00:00Z		
FBbt:20005641	CB2057		2024-02-05T12:00:00Z		
FBbt:20005642	CB2059		2024-02-05T12:00:00Z		
FBbt:20005643	CB2060		2024-02-05T12:00:00Z		
FBbt:20005644	CB2062		2024-02-05T12:00:00Z		
FBbt:20005645	CB2063		2024-02-05T12:00:00Z		
FBbt:20005646	CB2064		2024-02-05T12:00:00Z		
FBbt:20005647	CB2065		2024-02-05T12:00:00Z		
FBbt:20005648	CB2066		2024-02-05T12:00:00Z		
FBbt:20005649	CB2067		2024-02-05T12:00:00Z		
FBbt:20005650	CB2068		2024-02-05T12:00:00Z		
FBbt:20005651	CB2069		2024-02-05T12:00:00Z		
FBbt:20005652	CB2070		2024-02-05T12:00:00Z		
FBbt:20005653	CB2071		2024-02-05T12:00:00Z		
FBbt:20005654	CB2072		2024-02-05T12:00:00Z		
FBbt:20005655	CB2074		2024-02-05T12:00:00Z		
FBbt:20005656	CB2075		2024-02-05T12:00:00Z		
FBbt:20005657	CB2076		2024-02-05T12:00:00Z		
FBbt:20005658	CB2077		2024-02-05T12:00:00Z		
FBbt:20005659	CB2078		2024-02-05T12:00:00Z		
FBbt:20005660	CB2079		2024-02-05T12:00:00Z		
FBbt:20005661	CB2080		2024-02-05T12:00:00Z		
FBbt:20005662	CB2081		2024-02-05T12:00:00Z		
FBbt:20005663	CB2082		2024-02-05T12:00:00Z		
FBbt:20005664	CB2084		2024-02-05T12:00:00Z		
FBbt:20005665	CB2085		2024-02-05T12:00:00Z		
FBbt:20005666	CB2086		2024-02-05T12:00:00Z		
FBbt:20005667	CB2087		2024-02-05T12:00:00Z		
FBbt:20005668	CB2088		2024-02-05T12:00:00Z		
FBbt:20005669	CB2089		2024-02-05T12:00:00Z		
FBbt:20005670	CB2090		2024-02-05T12:00:00Z		
FBbt:20005671	CB2091		2024-02-05T12:00:00Z		
FBbt:20005672	CB2092		2024-02-05T12:00:00Z		
FBbt:20005673	CB2093		2024-02-05T12:00:00Z		
FBbt:20005674	CB2094		2024-02-05T12:00:00Z		
FBbt:20005675	CB2095		2024-02-05T12:00:00Z		
FBbt:20005676	CB2096		2024-02-05T12:00:00Z		
FBbt:20005677	CB2097		2024-02-05T12:00:00Z		
FBbt:20005678	CB2098		2024-02-05T12:00:00Z		
FBbt:20005679	CB2099		2024-02-05T12:00:00Z		
FBbt:20005680	CB2100		2024-02-05T12:00:00Z		
FBbt:20005681	CB2101		2024-02-05T12:00:00Z		
FBbt:20005682	CB2102		2024-02-05T12:00:00Z		
FBbt:20005683	CB2103		2024-02-05T12:00:00Z		
FBbt:20005684	CB2105		2024-02-05T12:00:00Z		
FBbt:20005685	CB2106		2024-02-05T12:00:00Z		
FBbt:20005686	CB2107		2024-02-05T12:00:00Z		
FBbt:20005687	CB2108		2024-02-05T12:00:00Z		
FBbt:20005688	CB2111		2024-02-05T12:00:00Z		
FBbt:20005689	CB2112		2024-02-05T12:00:00Z		
FBbt:20005690	CB2113		2024-02-05T12:00:00Z		
FBbt:20005691	CB2114		2024-02-05T12:00:00Z		
FBbt:20005692	CB2115		2024-02-05T12:00:00Z		
FBbt:20005693	CB2116		2024-02-05T12:00:00Z		
FBbt:20005694	CB2117		2024-02-05T12:00:00Z		
FBbt:20005695	CB2118		2024-02-05T12:00:00Z		
FBbt:20005696	CB2119		2024-02-05T12:00:00Z		
FBbt:20005697	CB2120		2024-02-05T12:00:00Z		
FBbt:20005698	CB2121		2024-02-05T12:00:00Z		
FBbt:20005699	CB2122		2024-02-05T12:00:00Z		
FBbt:20005700	CB2123		2024-02-05T12:00:00Z		
FBbt:20005701	CB2124		2024-02-05T12:00:00Z		
FBbt:20005702	CB2125		2024-02-05T12:00:00Z		
FBbt:20005703	CB2126		2024-02-05T12:00:00Z		
FBbt:20005704	CB2127		2024-02-05T12:00:00Z		
FBbt:20005705	CB2128		2024-02-05T12:00:00Z		
FBbt:20005706	CB2129		2024-02-05T12:00:00Z		
FBbt:20005707	CB2130		2024-02-05T12:00:00Z		
FBbt:20005708	CB2131		2024-02-05T12:00:00Z		
FBbt:20005709	CB2132		2024-02-05T12:00:00Z		
FBbt:20005710	CB2133		2024-02-05T12:00:00Z		
FBbt:20005711	CB2134		2024-02-05T12:00:00Z		
FBbt:20005712	CB2135		2024-02-05T12:00:00Z		
FBbt:20005713	CB2136		2024-02-05T12:00:00Z		
FBbt:20005714	CB2137		2024-02-05T12:00:00Z		
FBbt:20005715	CB2138		2024-02-05T12:00:00Z		
FBbt:20005716	CB2139		2024-02-05T12:00:00Z		
FBbt:20005717	CB2140		2024-02-05T12:00:00Z		
FBbt:20005718	CB2141		2024-02-05T12:00:00Z		
FBbt:20005719	CB2142		2024-02-05T12:00:00Z		
FBbt:20005720	CB2143		2024-02-05T12:00:00Z		
FBbt:20005721	CB2144		2024-02-05T12:00:00Z		
FBbt:20005722	CB2145		2024-02-05T12:00:00Z		
FBbt:20005723	CB2146		2024-02-05T12:00:00Z		
FBbt:20005724	CB2147		2024-02-05T12:00:00Z		
FBbt:20005725	CB2148		2024-02-05T12:00:00Z		
FBbt:20005726	CB2149		2024-02-05T12:00:00Z		
FBbt:20005727	CB2151		2024-02-05T12:00:00Z		
FBbt:20005728	CB2152		2024-02-05T12:00:00Z		
FBbt:20005729	CB2153		2024-02-05T12:00:00Z		
FBbt:20005730	CB2154		2024-02-05T12:00:00Z		
FBbt:20005731	CB2155		2024-02-05T12:00:00Z		
FBbt:20005732	CB2156		2024-02-05T12:00:00Z		
FBbt:20005733	CB2157		2024-02-05T12:00:00Z		
FBbt:20005734	CB2159		2024-02-05T12:00:00Z		
FBbt:20005735	CB2160		2024-02-05T12:00:00Z		
FBbt:20005736	CB2162		2024-02-05T12:00:00Z		
FBbt:20005737	CB2163		2024-02-05T12:00:00Z		
FBbt:20005738	CB2164		2024-02-05T12:00:00Z		
FBbt:20005739	CB2165		2024-02-05T12:00:00Z		
FBbt:20005740	CB2166		2024-02-05T12:00:00Z		
FBbt:20005741	CB2167		2024-02-05T12:00:00Z		
FBbt:20005742	CB2168		2024-02-05T12:00:00Z		
FBbt:20005743	CB2169		2024-02-05T12:00:00Z		
FBbt:20005744	CB2170		2024-02-05T12:00:00Z		
FBbt:20005745	CB2171		2024-02-05T12:00:00Z		
FBbt:20005746	CB2172		2024-02-05T12:00:00Z		
FBbt:20005747	CB2173		2024-02-05T12:00:00Z		
FBbt:20005748	CB2174		2024-02-05T12:00:00Z		
FBbt:20005749	CB2175		2024-02-05T12:00:00Z		
FBbt:20005750	CB2176		2024-02-05T12:00:00Z		
FBbt:20005751	CB2177		2024-02-05T12:00:00Z		
FBbt:20005752	CB2178		2024-02-05T12:00:00Z		
FBbt:20005753	CB2179		2024-02-05T12:00:00Z		
