?x	?p	?y
<http://purl.obolibrary.org/obo/FBbt_20010437>	<http://purl.obolibrary.org/obo/RO_0002215>	<http://purl.obolibrary.org/obo/GO_0061534>
<http://purl.obolibrary.org/obo/FBbt_20010773>	<http://purl.obolibrary.org/obo/RO_0000053>	<http://purl.obolibrary.org/obo/PATO_0000618>
<http://purl.obolibrary.org/obo/FBbt_20008054>	<http://purl.obolibrary.org/obo/RO_0002100>	<http://purl.obolibrary.org/obo/FBbt_00110174>
<http://purl.obolibrary.org/obo/FBbt_20008966>	<http://purl.obolibrary.org/obo/RO_0000053>	<http://purl.obolibrary.org/obo/PATO_0000634>
<http://purl.obolibrary.org/obo/FBbt_20007914>	<http://purl.obolibrary.org/obo/RO_0002101>	<http://purl.obolibrary.org/obo/FBbt_00004019>
<http://purl.obolibrary.org/obo/FBbt_20008187>	<http://purl.obolibrary.org/obo/RO_0013003>	<http://purl.obolibrary.org/obo/FBbt_00003624>
<http://purl.obolibrary.org/obo/FBbt_20010665>	<http://purl.obolibrary.org/obo/RO_0002100>	<http://purl.obolibrary.org/obo/FBbt_00110176>
<http://purl.obolibrary.org/obo/FBbt_20008881>	<http://purl.obolibrary.org/obo/RO_0002215>	<http://purl.obolibrary.org/obo/GO_0061534>
<http://purl.obolibrary.org/obo/FBbt_20010670>	<http://purl.obolibrary.org/obo/RO_0002202>	<http://purl.obolibrary.org/obo/FBbt_00001423>
<http://purl.obolibrary.org/obo/FBbt_20009014>	<http://purl.obolibrary.org/obo/RO_0002215>	<http://purl.obolibrary.org/obo/GO_0014055>
<http://purl.obolibrary.org/obo/FBbt_20008367>	<http://purl.obolibrary.org/obo/RO_0013003>	<http://purl.obolibrary.org/obo/FBbt_00047173>
<http://purl.obolibrary.org/obo/FBbt_20009019>	<http://purl.obolibrary.org/obo/RO_0013003>	<http://purl.obolibrary.org/obo/FBbt_00047142>
<http://purl.obolibrary.org/obo/FBbt_20009374>	<http://purl.obolibrary.org/obo/RO_0013002>	<http://purl.obolibrary.org/obo/FBbt_00047140>
<http://purl.obolibrary.org/obo/FBbt_20008084>	<http://purl.obolibrary.org/obo/RO_0002101>	<http://purl.obolibrary.org/obo/FBbt_00047839>
<http://purl.obolibrary.org/obo/FBbt_20008666>	<http://purl.obolibrary.org/obo/RO_0013002>	<http://purl.obolibrary.org/obo/FBbt_00047141>
<http://purl.obolibrary.org/obo/FBbt_20010761>	<http://purl.obolibrary.org/obo/RO_0002202>	<http://purl.obolibrary.org/obo/FBbt_00001381>
<http://purl.obolibrary.org/obo/FBbt_20009391>	<http://purl.obolibrary.org/obo/RO_0002100>	<http://purl.obolibrary.org/obo/FBbt_00110175>
<http://purl.obolibrary.org/obo/FBbt_20010505>	<http://purl.obolibrary.org/obo/RO_0000053>	<http://purl.obolibrary.org/obo/PATO_0000618>
<http://purl.obolibrary.org/obo/FBbt_20009656>	<http://purl.obolibrary.org/obo/RO_0002215>	<http://purl.obolibrary.org/obo/GO_0061534>
