symbol	FBbt_id	reference
IN07B102	FBbt:20009360	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN07B103	FBbt:20009361	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN07B104	FBbt:20009362	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A002	FBbt:20009363	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A003	FBbt:20009364	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A005	FBbt:20009365	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A007	FBbt:20009366	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A008	FBbt:20009367	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A010	FBbt:20009368	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A011	FBbt:20009369	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A012	FBbt:20009370	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A016	FBbt:20009371	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A017	FBbt:20009372	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A019	FBbt:20009373	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A021	FBbt:20009374	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A022	FBbt:20009375	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A023	FBbt:20009376	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A024	FBbt:20009377	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A025	FBbt:20009378	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A026	FBbt:20009379	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A027	FBbt:20009380	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A028	FBbt:20009381	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A029	FBbt:20009382	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A030	FBbt:20009383	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A031	FBbt:20009384	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A032	FBbt:20009385	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A033	FBbt:20009386	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A034	FBbt:20009387	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A035	FBbt:20009388	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A036	FBbt:20009389	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A037	FBbt:20009390	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A038	FBbt:20009391	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A039	FBbt:20009392	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A040	FBbt:20009393	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A041	FBbt:20009394	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A042	FBbt:20009395	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A043	FBbt:20009396	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A044	FBbt:20009397	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A045	FBbt:20009398	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A046	FBbt:20009399	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A047	FBbt:20009400	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A048	FBbt:20009401	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A049	FBbt:20009402	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08A050	FBbt:20009403	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B001	FBbt:20009404	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B003	FBbt:20009405	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B004	FBbt:20009406	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B006	FBbt:20009407	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B017	FBbt:20009408	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B019	FBbt:20009409	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B021	FBbt:20009410	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B029	FBbt:20009411	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B030	FBbt:20009412	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B033	FBbt:20009413	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B035	FBbt:20009414	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B037	FBbt:20009415	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B038	FBbt:20009416	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B039	FBbt:20009417	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B040	FBbt:20009418	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B042	FBbt:20009419	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B044	FBbt:20009420	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B045	FBbt:20009421	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B046	FBbt:20009422	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B051	FBbt:20009423	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B052	FBbt:20009424	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B054	FBbt:20009425	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B055	FBbt:20009426	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B056	FBbt:20009427	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B058	FBbt:20009428	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B060	FBbt:20009429	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B062	FBbt:20009430	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B063	FBbt:20009431	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B064	FBbt:20009432	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B065	FBbt:20009433	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B067	FBbt:20009434	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B068	FBbt:20009435	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B072	FBbt:20009436	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B073	FBbt:20009437	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B075	FBbt:20009438	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B076	FBbt:20009439	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B077	FBbt:20009440	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B078	FBbt:20009441	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B080	FBbt:20009442	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B082	FBbt:20009443	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B083	FBbt:20009444	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B085	FBbt:20009445	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B087	FBbt:20009446	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B088	FBbt:20009447	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B090	FBbt:20009448	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B091	FBbt:20009449	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B092	FBbt:20009450	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B093	FBbt:20009451	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B104	FBbt:20009452	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B105	FBbt:20009453	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN08B108	FBbt:20009454	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A001	FBbt:20009455	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A002	FBbt:20009456	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A003	FBbt:20009457	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A004	FBbt:20009458	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A006	FBbt:20009459	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A007	FBbt:20009460	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A009	FBbt:20009461	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A010	FBbt:20009462	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A011	FBbt:20009463	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A012	FBbt:20009464	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A013	FBbt:20009465	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A014	FBbt:20009466	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A015	FBbt:20009467	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A016	FBbt:20009468	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A017	FBbt:20009469	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A018	FBbt:20009470	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A019	FBbt:20009471	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A020	FBbt:20009472	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A021	FBbt:20009473	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A022	FBbt:20009474	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A023	FBbt:20009475	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A024	FBbt:20009476	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A025	FBbt:20009477	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A026	FBbt:20009478	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A027	FBbt:20009479	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A028	FBbt:20009480	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A029	FBbt:20009481	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A030	FBbt:20009482	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A031	FBbt:20009483	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A032	FBbt:20009484	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A033	FBbt:20009485	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A034	FBbt:20009486	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A035	FBbt:20009487	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A037	FBbt:20009488	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A038	FBbt:20009489	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A039	FBbt:20009490	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A040	FBbt:20009491	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A041	FBbt:20009492	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A042	FBbt:20009493	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A043	FBbt:20009494	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A044	FBbt:20009495	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A045	FBbt:20009496	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A046	FBbt:20009497	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A047	FBbt:20009498	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A048	FBbt:20009499	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A049	FBbt:20009500	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A050	FBbt:20009501	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A051	FBbt:20009502	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A052	FBbt:20009503	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A053	FBbt:20009504	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A054	FBbt:20009505	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A055	FBbt:20009506	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A056	FBbt:20009507	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A057	FBbt:20009508	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A058	FBbt:20009509	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A059	FBbt:20009510	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A060	FBbt:20009511	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A061	FBbt:20009512	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A062	FBbt:20009513	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A063	FBbt:20009514	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A064	FBbt:20009515	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A065	FBbt:20009516	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A066	FBbt:20009517	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A067	FBbt:20009518	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A068	FBbt:20009519	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A069	FBbt:20009520	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A070	FBbt:20009521	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A071	FBbt:20009522	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A072	FBbt:20009523	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A073	FBbt:20009524	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A074	FBbt:20009525	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A075	FBbt:20009526	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A076	FBbt:20009527	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A077	FBbt:20009528	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A078	FBbt:20009529	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A079	FBbt:20009530	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A080	FBbt:20009531	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A081	FBbt:20009532	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A082	FBbt:20009533	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A083	FBbt:20009534	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A084	FBbt:20009535	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A085	FBbt:20009536	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A086	FBbt:20009537	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A087	FBbt:20009538	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A088	FBbt:20009539	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A089	FBbt:20009540	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A090	FBbt:20009541	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A091	FBbt:20009542	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A092	FBbt:20009543	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A093	FBbt:20009544	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A094	FBbt:20009545	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A095	FBbt:20009546	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09A096	FBbt:20009547	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09B005	FBbt:20009548	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09B006	FBbt:20009549	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09B008	FBbt:20009550	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09B014	FBbt:20009551	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09B018	FBbt:20009552	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09B022	FBbt:20009553	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09B038	FBbt:20009554	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09B043	FBbt:20009555	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09B044	FBbt:20009556	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09B045	FBbt:20009557	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09B046	FBbt:20009558	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09B047	FBbt:20009559	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09B048	FBbt:20009560	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09B049	FBbt:20009561	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09B050	FBbt:20009562	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09B051	FBbt:20009563	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09B052	FBbt:20009564	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09B053	FBbt:20009565	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09B054	FBbt:20009566	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09B055	FBbt:20009567	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09B056	FBbt:20009568	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09B057	FBbt:20009569	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN09B058	FBbt:20009570	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN1	FBbt:00047446	FlyBase:FBrf0232084
IN10B001	FBbt:20009571	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN10B002	FBbt:20009572	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN10B003	FBbt:20009573	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN10B004	FBbt:20009574	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN10B006	FBbt:20009575	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN10B007	FBbt:20009576	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN10B010	FBbt:20009577	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN10B011	FBbt:20009578	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN10B012	FBbt:20009579	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN10B013	FBbt:20009580	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN10B014	FBbt:20009581	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN10B016	FBbt:20009582	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN10B023	FBbt:20009583	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN10B025	FBbt:20009584	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN10B028	FBbt:20009585	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN10B030	FBbt:20009586	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN10B031	FBbt:20009587	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN10B032	FBbt:20009588	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN10B033	FBbt:20009589	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN10B034	FBbt:20009590	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN10B036	FBbt:20009591	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN10B038	FBbt:20009592	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN10B040	FBbt:20009593	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN10B041	FBbt:20009594	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN10B042	FBbt:20009595	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN10B043	FBbt:20009596	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN10B044	FBbt:20009597	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN10B050	FBbt:20009598	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN10B052	FBbt:20009599	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN10B054	FBbt:20009600	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN10B055	FBbt:20009601	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN10B057	FBbt:20009602	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN10B058	FBbt:20009603	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN10B059	FBbt:20009604	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN10B061	FBbt:20009605	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN11A001	FBbt:20009606	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN11A002	FBbt:20009607	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN11A003	FBbt:20009608	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN11A004	FBbt:20009609	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN11A005	FBbt:20009610	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN11A006	FBbt:20009611	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN11A007	FBbt:20009612	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN11A008	FBbt:20009613	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN11A009	FBbt:20009614	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN11A010	FBbt:20009615	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN11A011	FBbt:20009616	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN11A012	FBbt:20009617	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN11A013	FBbt:20009618	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN11A014	FBbt:20009619	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN11A015	FBbt:20009620	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN11A016	FBbt:20009621	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN11A017	FBbt:20009622	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN11A018	FBbt:20009623	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN11A019	FBbt:20009624	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN11A020	FBbt:20009625	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN11A021	FBbt:20009626	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
IN11A022	FBbt:20009627	doi:10.1101/2023.06.05.543407|doi:10.1101/2023.06.05.543757
