flow	super_class	cell_class	cell_sub_class	cell_type	hemibrain_type	specificity	FBbt_id	FBbt_name
intrinsic	central			CB1420			FBbt:20005066	adult CB1420 neuron
intrinsic	central			CB1421			FBbt:20005067	adult CB1421 neuron
intrinsic	central			CB1422			FBbt:20005068	adult CB1422 neuron
intrinsic	central			CB1423			FBbt:20005069	adult CB1423 neuron
intrinsic	central			CB1424			FBbt:20005070	adult CB1424 neuron
intrinsic	central			CB1425			FBbt:20005071	adult CB1425 neuron
intrinsic	central			CB1426			FBbt:20005072	adult CB1426 neuron
intrinsic	central			CB1427			FBbt:20005073	adult CB1427 neuron
intrinsic	central			CB1428			FBbt:20005074	adult CB1428 neuron
intrinsic	central			CB1429			FBbt:20005075	adult CB1429 neuron
intrinsic	central			CB1430			FBbt:20005076	adult CB1430 neuron
intrinsic	central			CB1431			FBbt:20005077	adult CB1431 neuron
intrinsic	central	LHLN		CB1432			FBbt:20005078	adult CB1432 neuron
intrinsic	central			CB1433			FBbt:20005079	adult CB1433 neuron
intrinsic	central			CB1434			FBbt:20005080	adult CB1434 neuron
intrinsic	central			CB1435			FBbt:20005081	adult CB1435 neuron
intrinsic	central			CB1436			FBbt:20005082	adult CB1436 neuron
intrinsic	central			CB1437			FBbt:20005083	adult CB1437 neuron
intrinsic	central			CB1438			FBbt:20005084	adult CB1438 neuron
intrinsic	central			CB1439			FBbt:20005085	adult CB1439 neuron
intrinsic	central			CB1440			FBbt:20005086	adult CB1440 neuron
intrinsic	central			CB1441			FBbt:20005087	adult CB1441 neuron
intrinsic	central			CB1442			FBbt:20005088	adult CB1442 neuron
intrinsic	central			CB1443			FBbt:20005089	adult CB1443 neuron
intrinsic	central			CB1444	5813021922,5813070017		FBbt:20005090	adult CB1444 neuron
intrinsic	central			CB1445			FBbt:20005091	adult CB1445 neuron
intrinsic	central			CB1446			FBbt:20005092	adult CB1446 neuron
intrinsic	central			CB1447			FBbt:20005093	adult CB1447 neuron
intrinsic	central			CB1448			FBbt:20005094	adult CB1448 neuron
intrinsic	central			CB1449			FBbt:20005095	adult CB1449 neuron
intrinsic	central			CB1450			FBbt:20005096	adult CB1450 neuron
intrinsic	central			CB1451			FBbt:20005097	adult CB1451 neuron
intrinsic	central			CB1452			FBbt:20005098	adult CB1452 neuron
intrinsic	central			CB1453	AVLP549	parent_term	FBbt:20000658	adult anterior ventrolateral protocerebrum neuron 549
intrinsic	central			CB1454			FBbt:20005099	adult CB1454 neuron
intrinsic	central			CB1455			FBbt:20005100	adult CB1455 neuron
intrinsic	central			CB1456			FBbt:20005101	adult CB1456 neuron
intrinsic	central			CB1457			FBbt:20005102	adult CB1457 neuron
intrinsic	central			CB1458			FBbt:20005103	adult CB1458 neuron
intrinsic	central			CB1459			FBbt:20005104	adult CB1459 neuron
intrinsic	central			CB1460			FBbt:20005105	adult CB1460 neuron
intrinsic	central	ALPN	multiglomerular	CB1461	M_lvPNm30,M_lvPNm32	parent_term	FBbt:20003811	adult multiglomerular antennal lobe projection neuron type 30 lvPN
intrinsic	central			CB1462			FBbt:20005106	adult CB1462 neuron
intrinsic	central			CB1463			FBbt:20005107	adult CB1463 neuron
intrinsic	central			CB1464			FBbt:20005108	adult CB1464 neuron
intrinsic	central			CB1466			FBbt:20005109	adult CB1466 neuron
intrinsic	central			CB1467			FBbt:20005110	adult CB1467 neuron
intrinsic	central			CB1468			FBbt:20005111	adult CB1468 neuron
intrinsic	central			CB1469			FBbt:20005112	adult CB1469 neuron
intrinsic	central			CB1470			FBbt:20005113	adult CB1470 neuron
intrinsic	central			CB1471			FBbt:20005114	adult CB1471 neuron
intrinsic	central			CB1472			FBbt:20005115	adult CB1472 neuron
intrinsic	central	ALLN		CB1473			FBbt:20005116	adult CB1473 neuron
intrinsic	central			CB1474			FBbt:20005117	adult CB1474 neuron
intrinsic	central			CB1475			FBbt:20005118	adult CB1475 neuron
intrinsic	central			CB1476			FBbt:20005119	adult CB1476 neuron
intrinsic	central			CB1477			FBbt:20005120	adult CB1477 neuron
intrinsic	central			CB1478			FBbt:20005121	adult CB1478 neuron
intrinsic	central			CB1479			FBbt:20005122	adult CB1479 neuron
intrinsic	central			CB1481			FBbt:20005124	adult CB1481 neuron
intrinsic	central			CB1482			FBbt:20005125	adult CB1482 neuron
intrinsic	central	LHLN		CB1483			FBbt:20005126	adult CB1483 neuron
intrinsic	central			CB1484			FBbt:20005127	adult CB1484 neuron
intrinsic	central			CB1485			FBbt:20005128	adult CB1485 neuron
intrinsic	central			CB1487			FBbt:20005130	adult CB1487 neuron
intrinsic	central			CB1488			FBbt:20005131	adult CB1488 neuron
intrinsic	central			CB1489			FBbt:20005132	adult CB1489 neuron
intrinsic	central	LHLN		CB1490			FBbt:20005133	adult CB1490 neuron
intrinsic	central			CB1491			FBbt:20005134	adult CB1491 neuron
intrinsic	central			CB1492			FBbt:20005135	adult CB1492 neuron
intrinsic	central			CB1493			FBbt:20005136	adult CB1493 neuron
intrinsic	central			CB1494			FBbt:20005137	adult CB1494 neuron
intrinsic	central			CB1495			FBbt:20005138	adult CB1495 neuron
intrinsic	central			CB1496			FBbt:20005139	adult CB1496 neuron
intrinsic	central			CB1497			FBbt:20005140	adult CB1497 neuron
intrinsic	central			CB1498			FBbt:20005141	adult CB1498 neuron
intrinsic	central			CB1499			FBbt:20005142	adult CB1499 neuron
intrinsic	central			CB1500			FBbt:20005143	adult CB1500 neuron
intrinsic	central			CB1501			FBbt:20005144	adult CB1501 neuron
intrinsic	central			CB1502			FBbt:20005145	adult CB1502 neuron
intrinsic	central	LHLN		CB1503	LHPV4a4	parent_term	FBbt:00049387	adult lateral horn PV4a4 neuron
intrinsic	central			CB1504			FBbt:20005147	adult CB1504 neuron
intrinsic	central			CB1505			FBbt:20005148	adult CB1505 neuron
intrinsic	central			CB1506			FBbt:20005149	adult CB1506 neuron
intrinsic	central			CB1507			FBbt:20005150	adult CB1507 neuron
intrinsic	central			CB1508			FBbt:20005151	adult CB1508 neuron
intrinsic	central	LHLN		CB1509			FBbt:20005152	adult CB1509 neuron
intrinsic	central			CB1510			FBbt:20005153	adult CB1510 neuron
intrinsic	central			CB1511	LHPV4c1	parent_term	FBbt:00049399	adult lateral horn PV4c1 neuron
intrinsic	central			CB1512			FBbt:20005155	adult CB1512 neuron
intrinsic	central			CB1513			FBbt:20005156	adult CB1513 neuron
intrinsic	central			CB1514			FBbt:20005157	adult CB1514 neuron
intrinsic	central	LHLN		CB1515			FBbt:20005158	adult CB1515 neuron
intrinsic	central			CB1516			FBbt:20005159	adult CB1516 neuron
intrinsic	central			CB1517			FBbt:20005160	adult CB1517 neuron
intrinsic	central			CB1518			FBbt:20005161	adult CB1518 neuron
intrinsic	central			CB1519			FBbt:20005162	adult CB1519 neuron
intrinsic	central			CB1520			FBbt:20005163	adult CB1520 neuron
intrinsic	central			CB1522			FBbt:20005164	adult CB1522 neuron
intrinsic	central			CB1523			FBbt:20005165	adult CB1523 neuron
intrinsic	central			CB1524			FBbt:20005166	adult CB1524 neuron
intrinsic	central			CB1527	LHPV2c1	parent_term	FBbt:00049381	adult lateral horn PV2c1 neuron
intrinsic	central			CB1528			FBbt:20005168	adult CB1528 neuron
intrinsic	central			CB1529			FBbt:20005169	adult CB1529 neuron
intrinsic	central			CB1531			FBbt:20005170	adult CB1531 neuron
intrinsic	central			CB1532			FBbt:20005171	adult CB1532 neuron
intrinsic	central			CB1533			FBbt:20005172	adult CB1533 neuron
intrinsic	central			CB1534			FBbt:20005173	adult CB1534 neuron
intrinsic	central			CB1537			FBbt:20005175	adult CB1537 neuron
intrinsic	central			CB1538			FBbt:20005176	adult CB1538 neuron
intrinsic	central			CB1539			FBbt:20005177	adult CB1539 neuron
intrinsic	central			CB1541			FBbt:20005178	adult CB1541 neuron
intrinsic	central			CB1542			FBbt:20005179	adult CB1542 neuron
intrinsic	central			CB1543			FBbt:20005180	adult CB1543 neuron
intrinsic	central			CB1544			FBbt:20005181	adult CB1544 neuron
intrinsic	central	ALLN		CB1545			FBbt:20005182	adult CB1545 neuron
intrinsic	central	ALLN		CB1546			FBbt:20005183	adult CB1546 neuron
intrinsic	central			CB1547			FBbt:20005184	adult CB1547 neuron
intrinsic	central			CB1548			FBbt:20005185	adult CB1548 neuron
intrinsic	central			CB1549			FBbt:20005186	adult CB1549 neuron
intrinsic	central			CB1550			FBbt:20005187	adult CB1550 neuron
intrinsic	central			CB1551			FBbt:20005188	adult CB1551 neuron
intrinsic	central			CB1552			FBbt:20005189	adult CB1552 neuron
intrinsic	central			CB1553			FBbt:20005190	adult CB1553 neuron
intrinsic	central			CB1554			FBbt:20005191	adult CB1554 neuron
intrinsic	central			CB1556			FBbt:20005192	adult CB1556 neuron
intrinsic	central			CB1557			FBbt:20005193	adult CB1557 neuron
intrinsic	central			CB1558	AOTU055,AOTU056,AOTU057,AOTU058	parent_term	FBbt:20000054	adult anterior optic tubercle neuron 055
intrinsic	central			CB1559			FBbt:20005194	adult CB1559 neuron
intrinsic	central			CB1560			FBbt:20005195	adult CB1560 neuron
intrinsic	central			CB1562			FBbt:20005196	adult CB1562 neuron
intrinsic	central			CB1563			FBbt:20005197	adult CB1563 neuron
intrinsic	central			CB1564			FBbt:20005198	adult CB1564 neuron
intrinsic	central			CB1565			FBbt:20005199	adult CB1565 neuron
intrinsic	central			CB1566			FBbt:20005200	adult CB1566 neuron
intrinsic	central			CB1567			FBbt:20005201	adult CB1567 neuron
intrinsic	central			CB1568			FBbt:20005202	adult CB1568 neuron
intrinsic	central			CB1569			FBbt:20005203	adult CB1569 neuron
intrinsic	central			CB1570			FBbt:20005204	adult CB1570 neuron
intrinsic	central			CB1573			FBbt:20005206	adult CB1573 neuron
intrinsic	central			CB1574			FBbt:20005207	adult CB1574 neuron
intrinsic	central			CB1575			FBbt:20005208	adult CB1575 neuron
intrinsic	central			CB1576			FBbt:20005209	adult CB1576 neuron
intrinsic	central	LHLN		CB1577			FBbt:20005210	adult CB1577 neuron
intrinsic	central			CB1578			FBbt:20005211	adult CB1578 neuron
intrinsic	central			CB1579			FBbt:20005212	adult CB1579 neuron
intrinsic	central			CB1580			FBbt:20005213	adult CB1580 neuron
intrinsic	central			CB1582			FBbt:20005214	adult CB1582 neuron
intrinsic	central			CB1583			FBbt:20005215	adult CB1583 neuron
intrinsic	central			CB1584			FBbt:20005216	adult CB1584 neuron
intrinsic	central			CB1585			FBbt:20005217	adult CB1585 neuron
intrinsic	central			CB1586			FBbt:20005218	adult CB1586 neuron
intrinsic	central			CB1587			FBbt:20005219	adult CB1587 neuron
intrinsic	central			CB1588			FBbt:20005220	adult CB1588 neuron
intrinsic	central			CB1589			FBbt:20005221	adult CB1589 neuron
intrinsic	central			CB1590			FBbt:20005222	adult CB1590 neuron
intrinsic	central			CB1591			FBbt:20005223	adult CB1591 neuron
intrinsic	central			CB1593			FBbt:20005224	adult CB1593 neuron
intrinsic	central			CB1594			FBbt:20005225	adult CB1594 neuron
intrinsic	central			CB1595			FBbt:20005226	adult CB1595 neuron
intrinsic	central			CB1596			FBbt:20005227	adult CB1596 neuron
intrinsic	central			CB1597			FBbt:20005228	adult CB1597 neuron
intrinsic	central			CB1599			FBbt:20005229	adult CB1599 neuron
intrinsic	central			CB1601			FBbt:20005231	adult CB1601 neuron
intrinsic	central			CB1603			FBbt:20005233	adult CB1603 neuron
intrinsic	central			CB1604			FBbt:20005234	adult CB1604 neuron
intrinsic	central			CB1605			FBbt:20005235	adult CB1605 neuron
intrinsic	central			CB1607			FBbt:20005236	adult CB1607 neuron
intrinsic	central			CB1608			FBbt:20005237	adult CB1608 neuron
intrinsic	central			CB1609			FBbt:20005238	adult CB1609 neuron
intrinsic	central			CB1610			FBbt:20005239	adult CB1610 neuron
intrinsic	central			CB1611			FBbt:20005240	adult CB1611 neuron
intrinsic	central			CB1613			FBbt:20005241	adult CB1613 neuron
intrinsic	central			CB1614			FBbt:20005242	adult CB1614 neuron
intrinsic	central			CB1616			FBbt:20005243	adult CB1616 neuron
intrinsic	central			CB1617			FBbt:20005244	adult CB1617 neuron
intrinsic	central			CB1618			FBbt:20005245	adult CB1618 neuron
intrinsic	central	LHLN		CB1619			FBbt:20005246	adult CB1619 neuron
intrinsic	central			CB1620			FBbt:20005247	adult CB1620 neuron
intrinsic	central			CB1621			FBbt:20005248	adult CB1621 neuron
intrinsic	central			CB1622			FBbt:20005249	adult CB1622 neuron
intrinsic	central			CB1624			FBbt:20005250	adult CB1624 neuron
intrinsic	central			CB1625			FBbt:20005251	adult CB1625 neuron
intrinsic	central			CB1626			FBbt:20005252	adult CB1626 neuron
intrinsic	central			CB1627			FBbt:20005253	adult CB1627 neuron
intrinsic	central			CB1628			FBbt:20005254	adult CB1628 neuron
intrinsic	central			CB1629			FBbt:20005255	adult CB1629 neuron
intrinsic	central	LHLN		CB1630			FBbt:20005256	adult CB1630 neuron
intrinsic	central			CB1632			FBbt:20005257	adult CB1632 neuron
intrinsic	central			CB1635			FBbt:20005258	adult CB1635 neuron
intrinsic	central			CB1636			FBbt:20005259	adult CB1636 neuron
intrinsic	central			CB1637			FBbt:20005260	adult CB1637 neuron
intrinsic	central			CB1638			FBbt:20005261	adult CB1638 neuron
intrinsic	central			CB1640			FBbt:20005262	adult CB1640 neuron
intrinsic	central			CB1641			FBbt:20005263	adult CB1641 neuron
intrinsic	central			CB1642			FBbt:20005264	adult CB1642 neuron
intrinsic	central			CB1643			FBbt:20005265	adult CB1643 neuron
intrinsic	central			CB1644			FBbt:20005266	adult CB1644 neuron
intrinsic	central			CB1646			FBbt:20005267	adult CB1646 neuron
intrinsic	central			CB1647			FBbt:20005268	adult CB1647 neuron
intrinsic	central			CB1648			FBbt:20005269	adult CB1648 neuron
intrinsic	central			CB1649			FBbt:20005270	adult CB1649 neuron
intrinsic	central			CB1650			FBbt:20005271	adult CB1650 neuron
intrinsic	central			CB1652			FBbt:20005272	adult CB1652 neuron
intrinsic	central			CB1653			FBbt:20005273	adult CB1653 neuron
intrinsic	central			CB1654			FBbt:20005274	adult CB1654 neuron
intrinsic	central			CB1655			FBbt:20005275	adult CB1655 neuron
intrinsic	central			CB1656	LHPV5a2	parent_term	FBbt:00049408	adult lateral horn PV5a2 neuron
intrinsic	central			CB1657			FBbt:20005277	adult CB1657 neuron
intrinsic	central			CB1658			FBbt:20005278	adult CB1658 neuron
intrinsic	central			CB1659			FBbt:20005279	adult CB1659 neuron
intrinsic	central			CB1660			FBbt:20005280	adult CB1660 neuron
intrinsic	central			CB1661			FBbt:20005281	adult CB1661 neuron
intrinsic	central			CB1662			FBbt:20005282	adult CB1662 neuron
intrinsic	central			CB1663			FBbt:20005283	adult CB1663 neuron
intrinsic	central	LHLN		CB1664			FBbt:20005284	adult CB1664 neuron
intrinsic	central			CB1665			FBbt:20005285	adult CB1665 neuron
intrinsic	central			CB1666			FBbt:20005286	adult CB1666 neuron
intrinsic	central			CB1667			FBbt:20005287	adult CB1667 neuron
intrinsic	central	ALLN		CB1668			FBbt:20005288	adult CB1668 neuron
intrinsic	central			CB1670			FBbt:20005289	adult CB1670 neuron
intrinsic	central			CB1671			FBbt:20005290	adult CB1671 neuron
intrinsic	central			CB1672			FBbt:20005291	adult CB1672 neuron
intrinsic	central	ALLN		CB1673			FBbt:20005292	adult CB1673 neuron
intrinsic	central			CB1675			FBbt:20005293	adult CB1675 neuron
intrinsic	central	ALLN		CB1676			FBbt:20005294	adult CB1676 neuron
intrinsic	central			CB1678			FBbt:20005295	adult CB1678 neuron
intrinsic	central			CB1679			FBbt:20005296	adult CB1679 neuron
intrinsic	central			CB1680			FBbt:20005297	adult CB1680 neuron
intrinsic	central			CB1681			FBbt:20005298	adult CB1681 neuron
intrinsic	central			CB1682			FBbt:20005299	adult CB1682 neuron
intrinsic	central			CB1683			FBbt:20005300	adult CB1683 neuron
intrinsic	central			CB1684	5812991151		FBbt:20005301	adult CB1684 neuron
intrinsic	central			CB1685			FBbt:20005302	adult CB1685 neuron
intrinsic	central	ALLN		CB1686			FBbt:20005303	adult CB1686 neuron
intrinsic	central			CB1687			FBbt:20005304	adult CB1687 neuron
intrinsic	central			CB1688			FBbt:20005305	adult CB1688 neuron
intrinsic	central			CB1690			FBbt:20005306	adult CB1690 neuron
intrinsic	central			CB1691			FBbt:20005307	adult CB1691 neuron
intrinsic	central			CB1692			FBbt:20005308	adult CB1692 neuron
intrinsic	central			CB1693			FBbt:20005309	adult CB1693 neuron
intrinsic	central			CB1695			FBbt:20005311	adult CB1695 neuron
intrinsic	central			CB1696			FBbt:20005312	adult CB1696 neuron
intrinsic	central			CB1697			FBbt:20005313	adult CB1697 neuron
intrinsic	central			CB1698			FBbt:20005314	adult CB1698 neuron
intrinsic	central			CB1699			FBbt:20005315	adult CB1699 neuron
intrinsic	central			CB1700			FBbt:20005316	adult CB1700 neuron
intrinsic	central			CB1701			FBbt:20005317	adult CB1701 neuron
intrinsic	central			CB1702			FBbt:20005318	adult CB1702 neuron
intrinsic	central			CB1703			FBbt:20005319	adult CB1703 neuron
intrinsic	central			CB1704			FBbt:20005320	adult CB1704 neuron
intrinsic	central			CB1705			FBbt:20005321	adult CB1705 neuron
intrinsic	central			CB1706			FBbt:20005322	adult CB1706 neuron
intrinsic	central			CB1708			FBbt:20005324	adult CB1708 neuron
intrinsic	central			CB1709			FBbt:20005325	adult CB1709 neuron
intrinsic	central			CB1712			FBbt:20005326	adult CB1712 neuron
intrinsic	central			CB1713			FBbt:20005327	adult CB1713 neuron
intrinsic	central			CB1714			FBbt:20005328	adult CB1714 neuron
intrinsic	central			CB1716			FBbt:20005329	adult CB1716 neuron
intrinsic	central			CB1717			FBbt:20005330	adult CB1717 neuron
intrinsic	central			CB1718			FBbt:20005331	adult CB1718 neuron
intrinsic	central			CB1720			FBbt:20005333	adult CB1720 neuron
intrinsic	central			CB1721			FBbt:20005334	adult CB1721 neuron
intrinsic	central			CB1722			FBbt:20005335	adult CB1722 neuron
intrinsic	central			CB1724			FBbt:20005336	adult CB1724 neuron
intrinsic	central			CB1725			FBbt:20005337	adult CB1725 neuron
intrinsic	central	LHLN		CB1726			FBbt:20005338	adult CB1726 neuron
intrinsic	central			CB1727			FBbt:20005339	adult CB1727 neuron
intrinsic	central			CB1728			FBbt:20005340	adult CB1728 neuron
intrinsic	central			CB1729			FBbt:20005341	adult CB1729 neuron
intrinsic	central			CB1730			FBbt:20005342	adult CB1730 neuron
intrinsic	central			CB1731			FBbt:20005343	adult CB1731 neuron
intrinsic	central			CB1733			FBbt:20005344	adult CB1733 neuron
intrinsic	central			CB1734			FBbt:20005345	adult CB1734 neuron
intrinsic	central			CB1735			FBbt:20005346	adult CB1735 neuron
intrinsic	central			CB1737			FBbt:20005347	adult CB1737 neuron
intrinsic	central			CB1738			FBbt:20005348	adult CB1738 neuron
intrinsic	central			CB1739			FBbt:20005349	adult CB1739 neuron
intrinsic	central			CB1740			FBbt:20005350	adult CB1740 neuron
intrinsic	central			CB1741			FBbt:20005351	adult CB1741 neuron
intrinsic	central			CB1742			FBbt:20005352	adult CB1742 neuron
intrinsic	central			CB1743			FBbt:20005353	adult CB1743 neuron
intrinsic	central			CB1744			FBbt:20005354	adult CB1744 neuron
intrinsic	central			CB1745			FBbt:20005355	adult CB1745 neuron
intrinsic	central			CB1747			FBbt:20005356	adult CB1747 neuron
intrinsic	central			CB1748			FBbt:20005357	adult CB1748 neuron
intrinsic	central			CB1749			FBbt:20005358	adult CB1749 neuron
intrinsic	central			CB1750			FBbt:20005359	adult CB1750 neuron
intrinsic	central			CB1751			FBbt:20005360	adult CB1751 neuron
