systematicType	type	FBbt_id	FBbt_name	notes	mapping_ref	specificity
IN01B094	IN01B094	FBbt:20008713	adult IN01B094 neuron			
IN01B095	IN01B095	FBbt:20008714	adult IN01B095 neuron			
IN01B096	IN01B096	FBbt:20008715	adult IN01B096 neuron			
IN01B097	IN01B097	FBbt:20008716	adult IN01B097 neuron			
IN01B098	IN01B098	FBbt:20008717	adult IN01B098 neuron			
IN01B099	IN01B099	FBbt:20008718	adult IN01B099 neuron			
IN01B100	IN01B100	FBbt:20008719	adult IN01B100 neuron			
IN01B101	IN01B101	FBbt:20008720	adult IN01B101 neuron			
IN01B102	IN01B102	FBbt:20008721	adult IN01B102 neuron			
IN02A003	IN02A003	FBbt:20008722	adult IN02A003 neuron			
IN02A004	IN02A004	FBbt:20008723	adult IN02A004 neuron			
IN02A006	IN02A006	FBbt:20008724	adult IN02A006 neuron			
IN02A007	IN02A007	FBbt:20008725	adult IN02A007 neuron			
IN02A008	IN02A008	FBbt:20008726	adult IN02A008 neuron			
IN02A010	IN02A010	FBbt:20008727	adult IN02A010 neuron			
IN02A011	IN02A011	FBbt:20008728	adult IN02A011 neuron			
IN02A012	IN02A012	FBbt:20008729	adult IN02A012 neuron			
IN02A013	IN02A013	FBbt:20008730	adult IN02A013 neuron			
IN02A014	IN02A014	FBbt:20008731	adult IN02A014 neuron			
IN02A015	IN02A015	FBbt:20008732	adult IN02A015 neuron			
IN02A018	IN02A018	FBbt:20008733	adult IN02A018 neuron			
IN02A019	IN02A019	FBbt:20008734	adult IN02A019 neuron			
IN02A020	IN02A020	FBbt:20008735	adult IN02A020 neuron			
IN02A021	IN02A021	FBbt:20008736	adult IN02A021 neuron			
IN02A023	IN02A023	FBbt:20008737	adult IN02A023 neuron			
IN02A024	IN02A024	FBbt:20008738	adult IN02A024 neuron			
IN02A026	IN02A026	FBbt:20008739	adult IN02A026 neuron			
IN02A028	IN02A028	FBbt:20008740	adult IN02A028 neuron			
IN02A029	IN02A029	FBbt:20008741	adult IN02A029 neuron			
IN02A030	IN02A030	FBbt:20008742	adult IN02A030 neuron			
IN02A031	IN02A031	FBbt:20008743	adult IN02A031 neuron			
IN02A032	IN02A032	FBbt:20008744	adult IN02A032 neuron			
IN02A033	IN02A033	FBbt:20008745	adult IN02A033 neuron			
IN02A034	IN02A034	FBbt:20008746	adult IN02A034 neuron			
IN02A035	IN02A035	FBbt:20008747	adult IN02A035 neuron			
IN02A036	IN02A036	FBbt:20008748	adult IN02A036 neuron			
IN02A037	IN02A037	FBbt:20008749	adult IN02A037 neuron			
IN02A038	IN02A038	FBbt:20008750	adult IN02A038 neuron			
IN02A039	IN02A039	FBbt:20008751	adult IN02A039 neuron			
IN02A040	IN02A040	FBbt:20008752	adult IN02A040 neuron			
IN02A041	IN02A041	FBbt:20008753	adult IN02A041 neuron			
IN02A042	IN02A042	FBbt:20008754	adult IN02A042 neuron			
IN02A043	IN02A043	FBbt:20008755	adult IN02A043 neuron			
IN02A044	IN02A044	FBbt:20008756	adult IN02A044 neuron			
IN02A045	IN02A045	FBbt:20008757	adult IN02A045 neuron			
IN02A047	IN02A047	FBbt:20008758	adult IN02A047 neuron			
IN02A048	IN02A048	FBbt:20008759	adult IN02A048 neuron			
IN02A049	IN02A049	FBbt:20008760	adult IN02A049 neuron			
IN02A050	IN02A050	FBbt:20008761	adult IN02A050 neuron			
IN02A051	IN02A051	FBbt:20008762	adult IN02A051 neuron			
IN02A052	IN02A052	FBbt:20008763	adult IN02A052 neuron			
IN02A053	IN02A053	FBbt:20008764	adult IN02A053 neuron			
IN02A054	IN02A054	FBbt:20008765	adult IN02A054 neuron			
IN02A055	IN02A055	FBbt:20008766	adult IN02A055 neuron			
IN02A056	IN02A056	FBbt:20008767	adult IN02A056 neuron			
IN02A057	IN02A057	FBbt:20008768	adult IN02A057 neuron			
IN02A058	IN02A058	FBbt:20008769	adult IN02A058 neuron			
IN02A059	IN02A059	FBbt:20008770	adult IN02A059 neuron			
IN02A060	IN02A060	FBbt:20008771	adult IN02A060 neuron			
IN02A061	IN02A061	FBbt:20008772	adult IN02A061 neuron			
IN02A062	IN02A062	FBbt:20008773	adult IN02A062 neuron			
IN02A063	IN02A063	FBbt:20008774	adult IN02A063 neuron			
IN02A064	IN02A064	FBbt:20008775	adult IN02A064 neuron			
IN02A065	IN02A065	FBbt:20008776	adult IN02A065 neuron			
IN02A066	IN02A066	FBbt:20008777	adult IN02A066 neuron			
IN02A067	IN02A067	FBbt:20008778	adult IN02A067 neuron			
IN03A001	IN03A001	FBbt:20008779	adult IN03A001 neuron			
IN03A003	IN03A003	FBbt:20008780	adult IN03A003 neuron			
IN03A004	IN03A004	FBbt:20008781	adult IN03A004 neuron			
IN03A005	IN03A005	FBbt:20008782	adult IN03A005 neuron			
IN03A006	IN03A006	FBbt:20008783	adult IN03A006 neuron			
IN03A007	IN03A007	FBbt:20008784	adult IN03A007 neuron			
IN03A009	IN03A009	FBbt:20008785	adult IN03A009 neuron			
IN03A010	IN03A010	FBbt:20008786	adult IN03A010 neuron			
IN03A011	IN03A011	FBbt:20008787	adult IN03A011 neuron			
IN03A012	IN03A012	FBbt:20008788	adult IN03A012 neuron			
IN03A013	IN03A013	FBbt:20008789	adult IN03A013 neuron			
IN03A014	IN03A014	FBbt:20008790	adult IN03A014 neuron			
IN03A015	IN03A015	FBbt:20008791	adult IN03A015 neuron			
IN03A016	IN03A016	FBbt:20008792	adult IN03A016 neuron			
IN03A017	IN03A017	FBbt:20008793	adult IN03A017 neuron			
IN03A018	IN03A018	FBbt:20008794	adult IN03A018 neuron			
IN03A019	IN03A019	FBbt:20008795	adult IN03A019 neuron			
IN03A020	IN03A020	FBbt:20008796	adult IN03A020 neuron			
IN03A021	IN03A021	FBbt:20008797	adult IN03A021 neuron			
IN03A022	IN03A022	FBbt:20008798	adult IN03A022 neuron			
IN03A023	IN03A023	FBbt:20008799	adult IN03A023 neuron			
IN03A024	IN03A024	FBbt:20008800	adult IN03A024 neuron			
IN03A025	IN03A025	FBbt:20008801	adult IN03A025 neuron			
IN03A026	IN03A026	FBbt:20008802	adult IN03A026 neuron			
IN03A027	IN03A027	FBbt:20008803	adult IN03A027 neuron			
IN03A028	IN03A028	FBbt:20008804	adult IN03A028 neuron			
IN03A029	IN03A029	FBbt:20008805	adult IN03A029 neuron			
IN03A030	IN03A030	FBbt:20008806	adult IN03A030 neuron			
IN03A031	IN03A031	FBbt:20008807	adult IN03A031 neuron			
IN03A032	IN03A032	FBbt:20008808	adult IN03A032 neuron			
IN03A033	IN03A033	FBbt:20008809	adult IN03A033 neuron			
IN03A034	IN03A034	FBbt:20008810	adult IN03A034 neuron			
IN03A035	IN03A035	FBbt:20008811	adult IN03A035 neuron			
IN03A036	IN03A036	FBbt:20008812	adult IN03A036 neuron			
IN03A037	IN03A037	FBbt:20008813	adult IN03A037 neuron			
IN03A038	IN03A038	FBbt:20008814	adult IN03A038 neuron			
IN03A039	IN03A039	FBbt:20008815	adult IN03A039 neuron			
IN03A040	IN03A040	FBbt:20008816	adult IN03A040 neuron			
IN03A041	IN03A041	FBbt:20008817	adult IN03A041 neuron			
IN03A042	IN03A042	FBbt:20008818	adult IN03A042 neuron			
IN03A043	IN03A043	FBbt:20008819	adult IN03A043 neuron			
IN03A044	IN03A044	FBbt:20008820	adult IN03A044 neuron			
IN03A045	IN03A045	FBbt:20008821	adult IN03A045 neuron			
IN03A046	IN03A046	FBbt:20008822	adult IN03A046 neuron			
IN03A047	IN03A047	FBbt:20008823	adult IN03A047 neuron			
IN03A048	IN03A048	FBbt:20008824	adult IN03A048 neuron			
IN03A049	IN03A049	FBbt:20008825	adult IN03A049 neuron			
IN03A050	IN03A050	FBbt:20008826	adult IN03A050 neuron			
IN03A051	IN03A051	FBbt:20008827	adult IN03A051 neuron			
IN03A052	IN03A052	FBbt:20008828	adult IN03A052 neuron			
IN03A053	IN03A053	FBbt:20008829	adult IN03A053 neuron			
IN03A054	IN03A054	FBbt:20008830	adult IN03A054 neuron			
IN03A055	IN03A055	FBbt:20008831	adult IN03A055 neuron			
IN03A056	IN03A056	FBbt:20008832	adult IN03A056 neuron			
IN03A057	IN03A057	FBbt:20008833	adult IN03A057 neuron			
IN03A058	IN03A058	FBbt:20008834	adult IN03A058 neuron			
IN03A059	IN03A059	FBbt:20008835	adult IN03A059 neuron			
IN03A060	IN03A060	FBbt:20008836	adult IN03A060 neuron			
IN03A061	IN03A061	FBbt:20008837	adult IN03A061 neuron			
IN03A062	IN03A062	FBbt:20008838	adult IN03A062 neuron			
IN03A063	IN03A063	FBbt:20008839	adult IN03A063 neuron			
IN03A064	IN03A064	FBbt:20008840	adult IN03A064 neuron			
IN03A065	IN03A065	FBbt:20008841	adult IN03A065 neuron			
IN03A066	IN03A066	FBbt:20008842	adult IN03A066 neuron			
IN03A067	IN03A067	FBbt:20008843	adult IN03A067 neuron			
IN03A068	IN03A068	FBbt:20008844	adult IN03A068 neuron			
IN03A069	IN03A069	FBbt:20008845	adult IN03A069 neuron			
IN03A070	IN03A070	FBbt:20008846	adult IN03A070 neuron			
IN03A071	IN03A071	FBbt:20008847	adult IN03A071 neuron			
IN03A072	IN03A072	FBbt:20008848	adult IN03A072 neuron			
IN03A073	IN03A073	FBbt:20008849	adult IN03A073 neuron			
IN03A074	IN03A074	FBbt:20008850	adult IN03A074 neuron			
IN03A075	IN03A075	FBbt:20008851	adult IN03A075 neuron			
IN03A076	IN03A076	FBbt:20008852	adult IN03A076 neuron			
IN03A077	IN03A077	FBbt:20008853	adult IN03A077 neuron			
IN03A078	IN03A078	FBbt:20008854	adult IN03A078 neuron			
IN03A079	IN03A079	FBbt:20008855	adult IN03A079 neuron			
IN03A080	IN03A080	FBbt:20008856	adult IN03A080 neuron			
IN03A081	IN03A081	FBbt:20008857	adult IN03A081 neuron			
IN03A082	IN03A082	FBbt:20008858	adult IN03A082 neuron			
IN03A083	IN03A083	FBbt:20008859	adult IN03A083 neuron			
IN03A084	IN03A084	FBbt:20008860	adult IN03A084 neuron			
IN03A085	IN03A085	FBbt:20008861	adult IN03A085 neuron			
IN03A087	IN03A087	FBbt:20008862	adult IN03A087 neuron			
IN03A088	IN03A088	FBbt:20008863	adult IN03A088 neuron			
IN03A089	IN03A089	FBbt:20008864	adult IN03A089 neuron			
IN03A090	IN03A090	FBbt:20008865	adult IN03A090 neuron			
IN03A091	IN03A091	FBbt:20008866	adult IN03A091 neuron			
IN03A092	IN03A092	FBbt:20008867	adult IN03A092 neuron			
IN03A093	IN03A093	FBbt:20008868	adult IN03A093 neuron			
IN03A094	IN03A094	FBbt:20008869	adult IN03A094 neuron			
IN03A095	IN03A095	FBbt:20008870	adult IN03A095 neuron			
IN03A096	IN03A096	FBbt:20008871	adult IN03A096 neuron			
IN03A097	IN03A097	FBbt:20008872	adult IN03A097 neuron			
IN03B001	IN03B001	FBbt:20008873	adult IN03B001 neuron			
IN03B002	w-cHIN	FBbt:00053080	wing contralaterally projecting haltere interneuron			parent_term
IN03B005	IN03B005	FBbt:20008874	adult IN03B005 neuron			
IN03B008	IN03B008	FBbt:20008875	adult IN03B008 neuron			
IN03B010	w-cHIN	FBbt:00053080	wing contralaterally projecting haltere interneuron			parent_term
IN03B011	IN03B011	FBbt:20008876	adult IN03B011 neuron			
IN03B012	IN03B012	FBbt:20008877	adult IN03B012 neuron			
IN03B013	w-cHIN	FBbt:00053080	wing contralaterally projecting haltere interneuron			parent_term
IN03B015	IN03B015	FBbt:20008878	adult IN03B015 neuron			
IN03B016	IN03B016	FBbt:20008879	adult IN03B016 neuron			
IN03B019	IN03B019	FBbt:20008880	adult IN03B019 neuron			
IN03B020	IN03B020	FBbt:20008881	adult IN03B020 neuron			
IN03B021	IN03B021	FBbt:20008882	adult IN03B021 neuron			
IN03B022	IN03B022	FBbt:20008883	adult IN03B022 neuron			
IN03B024	IN03B024	FBbt:20008884	adult IN03B024 neuron			
IN03B025	IN03B025	FBbt:20008885	adult IN03B025 neuron			
IN03B028	IN03B028	FBbt:20008886	adult IN03B028 neuron			
IN03B029	IN03B029	FBbt:20008887	adult IN03B029 neuron			
IN03B031	IN03B031	FBbt:20008888	adult IN03B031 neuron			
IN03B032	IN03B032	FBbt:20008889	adult IN03B032 neuron			
IN03B034	IN03B034	FBbt:20008890	adult IN03B034 neuron			
IN03B035	IN03B035	FBbt:20008891	adult IN03B035 neuron			
IN03B036	IN03B036	FBbt:20008892	adult IN03B036 neuron			
IN03B037	IN03B037	FBbt:20008893	adult IN03B037 neuron			
IN03B038	IN03B038	FBbt:20008894	adult IN03B038 neuron			
IN03B042	IN03B042	FBbt:20008895	adult IN03B042 neuron			
IN03B043	IN03B043	FBbt:20008896	adult IN03B043 neuron			
IN03B045	IN03B045	FBbt:20008897	adult IN03B045 neuron			
IN03B046	IN03B046	FBbt:20008898	adult IN03B046 neuron			
IN03B049	IN03B049	FBbt:20008899	adult IN03B049 neuron			
IN03B051	IN03B051	FBbt:20008900	adult IN03B051 neuron			
IN03B052	IN03B052	FBbt:20008901	adult IN03B052 neuron			
IN03B053	IN03B053	FBbt:20008902	adult IN03B053 neuron			
IN03B054	IN03B054	FBbt:20008903	adult IN03B054 neuron			
IN03B055	IN03B055	FBbt:20008904	adult IN03B055 neuron			
IN03B056	IN03B056	FBbt:20008905	adult IN03B056 neuron			
IN03B057	IN03B057	FBbt:20008906	adult IN03B057 neuron			
IN03B058	IN03B058	FBbt:20008907	adult IN03B058 neuron			
IN03B059	IN03B059	FBbt:20008908	adult IN03B059 neuron			
IN03B060	IN03B060	FBbt:20008909	adult IN03B060 neuron			
IN03B061	IN03B061	FBbt:20008910	adult IN03B061 neuron			
IN03B062	IN03B062	FBbt:20008911	adult IN03B062 neuron			
IN03B063	IN03B063	FBbt:20008912	adult IN03B063 neuron			
IN03B064	IN03B064	FBbt:20008913	adult IN03B064 neuron			
IN03B065	IN03B065	FBbt:20008914	adult IN03B065 neuron			
IN03B066	IN03B066	FBbt:20008915	adult IN03B066 neuron			
IN03B067	IN03B067	FBbt:20008916	adult IN03B067 neuron			
IN03B068	IN03B068	FBbt:20008917	adult IN03B068 neuron			
IN03B069	IN03B069	FBbt:20008918	adult IN03B069 neuron			
IN03B070	IN03B070	FBbt:20008919	adult IN03B070 neuron			
IN03B071	IN03B071	FBbt:20008920	adult IN03B071 neuron			
IN03B072	IN03B072	FBbt:20008921	adult IN03B072 neuron			
IN03B073	IN03B073	FBbt:20008922	adult IN03B073 neuron			
IN03B074	IN03B074	FBbt:20008923	adult IN03B074 neuron			
IN03B075	IN03B075	FBbt:20008924	adult IN03B075 neuron			
IN03B076	IN03B076	FBbt:20008925	adult IN03B076 neuron			
IN03B077	IN03B077	FBbt:20008926	adult IN03B077 neuron			
IN03B078	IN03B078	FBbt:20008927	adult IN03B078 neuron			
IN03B079	IN03B079	FBbt:20008928	adult IN03B079 neuron			
IN03B080	IN03B080	FBbt:20008929	adult IN03B080 neuron			
IN03B081	IN03B081	FBbt:20008930	adult IN03B081 neuron			
IN03B082	IN03B082	FBbt:20008931	adult IN03B082 neuron			
IN03B083	IN03B083	FBbt:20008932	adult IN03B083 neuron			
IN03B084	IN03B084	FBbt:20008933	adult IN03B084 neuron			
IN03B085	IN03B085	FBbt:20008934	adult IN03B085 neuron			
IN03B086	IN03B086	FBbt:20008935	adult IN03B086 neuron			
IN03B087	IN03B087	FBbt:20008936	adult IN03B087 neuron			
IN03B088	IN03B088	FBbt:20008937	adult IN03B088 neuron			
IN03B089	IN03B089	FBbt:20008938	adult IN03B089 neuron			
IN03B090	IN03B090	FBbt:20008939	adult IN03B090 neuron			
IN03B091	IN03B091	FBbt:20008940	adult IN03B091 neuron			
IN03B092	IN03B092	FBbt:20008941	adult IN03B092 neuron			
IN03B093	IN03B093	FBbt:20008942	adult IN03B093 neuron			
IN04A002	IN04A002	FBbt:20008943	adult IN04A002 neuron			
IN04B001	IN04B001	FBbt:20008944	adult IN04B001 neuron			
IN04B002	IN04B002	FBbt:20008945	adult IN04B002 neuron			
IN04B004	IN04B004	FBbt:20008946	adult IN04B004 neuron			
IN04B005	IN04B005	FBbt:20008947	adult IN04B005 neuron			
IN04B006	IN04B006	FBbt:20008948	adult IN04B006 neuron			
IN04B007	IN04B007	FBbt:20008949	adult IN04B007 neuron			
IN04B008	IN04B008	FBbt:20008950	adult IN04B008 neuron			
IN04B009	IN04B009	FBbt:20008951	adult IN04B009 neuron			
IN04B010	IN04B010	FBbt:20008952	adult IN04B010 neuron			
IN04B011	IN04B011	FBbt:20008953	adult IN04B011 neuron			
IN04B012	IN04B012	FBbt:20008954	adult IN04B012 neuron			
IN04B013	IN04B013	FBbt:20008955	adult IN04B013 neuron			
IN04B014	IN04B014	FBbt:20008956	adult IN04B014 neuron			
IN04B015	IN04B015	FBbt:20008957	adult IN04B015 neuron			
IN04B016	IN04B016	FBbt:20008958	adult IN04B016 neuron			
IN04B017	IN04B017	FBbt:20008959	adult IN04B017 neuron			
IN04B018	IN04B018	FBbt:20008960	adult IN04B018 neuron			
IN04B019	IN04B019	FBbt:20008961	adult IN04B019 neuron			
IN04B020	IN04B020	FBbt:20008962	adult IN04B020 neuron			
IN04B021	IN04B021	FBbt:20008963	adult IN04B021 neuron			
IN04B022	IN04B022	FBbt:20008964	adult IN04B022 neuron			
IN04B024	IN04B024	FBbt:20008965	adult IN04B024 neuron			
IN04B025	IN04B025	FBbt:20008966	adult IN04B025 neuron			
IN04B026	IN04B026	FBbt:20008967	adult IN04B026 neuron			
IN04B027	IN04B027	FBbt:20008968	adult IN04B027 neuron			
IN04B028	IN04B028	FBbt:20008969	adult IN04B028 neuron			
IN04B029	IN04B029	FBbt:20008970	adult IN04B029 neuron			
IN04B030	IN04B030	FBbt:20008971	adult IN04B030 neuron			
IN04B031	IN04B031	FBbt:20008972	adult IN04B031 neuron			
IN04B032	IN04B032	FBbt:20008973	adult IN04B032 neuron			
IN04B033	IN04B033	FBbt:20008974	adult IN04B033 neuron			
IN04B034	IN04B034	FBbt:20008975	adult IN04B034 neuron			
IN04B035	IN04B035	FBbt:20008976	adult IN04B035 neuron			
IN04B036	IN04B036	FBbt:20008977	adult IN04B036 neuron			
IN04B037	IN04B037	FBbt:20008978	adult IN04B037 neuron			
IN04B038	IN04B038	FBbt:20008979	adult IN04B038 neuron			
IN04B039	IN04B039	FBbt:20008980	adult IN04B039 neuron			
IN04B040	IN04B040	FBbt:20008981	adult IN04B040 neuron			
IN04B041	IN04B041	FBbt:20008982	adult IN04B041 neuron			
IN04B042	IN04B042	FBbt:20008983	adult IN04B042 neuron			
IN04B043	IN04B043	FBbt:20008984	adult IN04B043 neuron			
IN04B044	IN04B044	FBbt:20008985	adult IN04B044 neuron			
IN04B046	IN04B046	FBbt:20008986	adult IN04B046 neuron			
IN04B047	IN04B047	FBbt:20008987	adult IN04B047 neuron			
IN04B048	IN04B048	FBbt:20008988	adult IN04B048 neuron			
IN04B049	IN04B049	FBbt:20008989	adult IN04B049 neuron			
IN04B050	IN04B050	FBbt:20008990	adult IN04B050 neuron			
IN04B052	IN04B052	FBbt:20008991	adult IN04B052 neuron			
IN04B053	IN04B053	FBbt:20008992	adult IN04B053 neuron			
IN04B054	IN04B054	FBbt:20008993	adult IN04B054 neuron			
IN04B055	IN04B055	FBbt:20008994	adult IN04B055 neuron			
IN04B056	IN04B056	FBbt:20008995	adult IN04B056 neuron			
IN04B057	IN04B057	FBbt:20008996	adult IN04B057 neuron			
IN04B058	IN04B058	FBbt:20008997	adult IN04B058 neuron			
IN04B059	IN04B059	FBbt:20008998	adult IN04B059 neuron			
IN04B060	IN04B060	FBbt:20008999	adult IN04B060 neuron			
IN04B061	IN04B061	FBbt:20009000	adult IN04B061 neuron			
IN04B062	IN04B062	FBbt:20009001	adult IN04B062 neuron			
IN04B063	IN04B063	FBbt:20009002	adult IN04B063 neuron			
IN04B064	IN04B064	FBbt:20009003	adult IN04B064 neuron			
IN04B065	IN04B065	FBbt:20009004	adult IN04B065 neuron			
IN04B066	IN04B066	FBbt:20009005	adult IN04B066 neuron			
IN04B067	IN04B067	FBbt:20009006	adult IN04B067 neuron			
IN04B068	IN04B068	FBbt:20009007	adult IN04B068 neuron			
IN04B069	IN04B069	FBbt:20009008	adult IN04B069 neuron			
IN04B070	IN04B070	FBbt:20009009	adult IN04B070 neuron			
IN04B071	IN04B071	FBbt:20009010	adult IN04B071 neuron			
IN04B072	IN04B072	FBbt:20009011	adult IN04B072 neuron			
IN04B073	IN04B073	FBbt:20009012	adult IN04B073 neuron			
IN04B074	IN04B074	FBbt:20009013	adult IN04B074 neuron			
IN04B075	IN04B075	FBbt:20009014	adult IN04B075 neuron			
IN04B076	IN04B076	FBbt:20009015	adult IN04B076 neuron			
IN04B077	IN04B077	FBbt:20009016	adult IN04B077 neuron			
IN04B078	IN04B078	FBbt:20009017	adult IN04B078 neuron			
IN04B079	IN04B079	FBbt:20009018	adult IN04B079 neuron			
IN04B080	IN04B080	FBbt:20009019	adult IN04B080 neuron			
IN04B081	IN04B081	FBbt:20009020	adult IN04B081 neuron			
IN04B082	IN04B082	FBbt:20009021	adult IN04B082 neuron			
IN04B083	IN04B083	FBbt:20009022	adult IN04B083 neuron			
IN04B084	IN04B084	FBbt:20009023	adult IN04B084 neuron			
IN04B085	IN04B085	FBbt:20009024	adult IN04B085 neuron			
IN04B086	IN04B086	FBbt:20009025	adult IN04B086 neuron			
IN04B087	IN04B087	FBbt:20009026	adult IN04B087 neuron			
IN04B088	IN04B088	FBbt:20009027	adult IN04B088 neuron			
IN04B089	IN04B089	FBbt:20009028	adult IN04B089 neuron			
IN04B090	IN04B090	FBbt:20009029	adult IN04B090 neuron			
IN04B091	IN04B091	FBbt:20009030	adult IN04B091 neuron			
IN04B092	IN04B092	FBbt:20009031	adult IN04B092 neuron			
IN04B093	IN04B093	FBbt:20009032	adult IN04B093 neuron			
IN04B094	IN04B094	FBbt:20009033	adult IN04B094 neuron			
IN04B095	IN04B095	FBbt:20009034	adult IN04B095 neuron			
IN04B096	IN04B096	FBbt:20009035	adult IN04B096 neuron			
IN04B097	IN04B097	FBbt:20009036	adult IN04B097 neuron			
IN04B098	IN04B098	FBbt:20009037	adult IN04B098 neuron			
IN04B099	IN04B099	FBbt:20009038	adult IN04B099 neuron			
IN04B100	IN04B100	FBbt:20009039	adult IN04B100 neuron			
IN04B101	IN04B101	FBbt:20009040	adult IN04B101 neuron			
IN04B102	IN04B102	FBbt:20009041	adult IN04B102 neuron			
IN04B103	IN04B103	FBbt:20009042	adult IN04B103 neuron			
IN04B104	IN04B104	FBbt:20009043	adult IN04B104 neuron			
IN04B105	IN04B105	FBbt:20009044	adult IN04B105 neuron			
IN04B106	IN04B106	FBbt:20009045	adult IN04B106 neuron			
IN04B107	IN04B107	FBbt:20009046	adult IN04B107 neuron			
IN04B108	IN04B108	FBbt:20009047	adult IN04B108 neuron			
IN04B109	IN04B109	FBbt:20009048	adult IN04B109 neuron			
IN04B110	IN04B110	FBbt:20009049	adult IN04B110 neuron			
IN04B111	IN04B111	FBbt:20009050	adult IN04B111 neuron			
IN04B112	IN04B112	FBbt:20009051	adult IN04B112 neuron			
IN04B113	IN04B113	FBbt:20009052	adult IN04B113 neuron			
IN04B114	IN04B114	FBbt:20009053	adult IN04B114 neuron			
IN04B115	IN04B115	FBbt:20009054	adult IN04B115 neuron			
IN05B001	IN05B001	FBbt:20009055	adult IN05B001 neuron			
IN05B002	IN05B002	FBbt:20009056	adult IN05B002 neuron			
IN05B003	IN05B003	FBbt:20009057	adult IN05B003 neuron			
IN05B005	IN05B005	FBbt:20009058	adult IN05B005 neuron			
IN05B008	IN05B008	FBbt:20009059	adult IN05B008 neuron			
IN05B010	IN05B010	FBbt:20009060	adult IN05B010 neuron			
IN05B011	IN05B011	FBbt:20009061	adult IN05B011 neuron			
IN05B012	IN05B012	FBbt:20009062	adult IN05B012 neuron			
IN05B013	IN05B013	FBbt:20009063	adult IN05B013 neuron			
IN05B014	IN05B014	FBbt:20009064	adult IN05B014 neuron			
IN05B016	IN05B016	FBbt:20009065	adult IN05B016 neuron			
IN05B017	IN05B017	FBbt:20009066	adult IN05B017 neuron			
IN05B018	IN05B018	FBbt:20009067	adult IN05B018 neuron			
IN05B019	IN05B019	FBbt:20009068	adult IN05B019 neuron			
IN05B020	IN05B020	FBbt:20009069	adult IN05B020 neuron			
IN05B021	IN05B021	FBbt:20009070	adult IN05B021 neuron			
IN05B022	IN05B022	FBbt:20009071	adult IN05B022 neuron			
IN05B024	IN05B024	FBbt:20009072	adult IN05B024 neuron			
IN05B028	IN05B028	FBbt:20009073	adult IN05B028 neuron			
IN05B030	IN05B030	FBbt:20009074	adult IN05B030 neuron			
IN05B031	IN05B031	FBbt:20009075	adult IN05B031 neuron			
IN05B032	IN05B032	FBbt:20009076	adult IN05B032 neuron			
IN05B033	IN05B033	FBbt:20009077	adult IN05B033 neuron			
IN05B034	IN05B034	FBbt:20009078	adult IN05B034 neuron			
IN05B036	IN05B036	FBbt:20009079	adult IN05B036 neuron			
IN05B037	IN05B037	FBbt:20009080	adult IN05B037 neuron			
IN05B038	IN05B038	FBbt:20009081	adult IN05B038 neuron			
IN05B039	IN05B039	FBbt:20009082	adult IN05B039 neuron			
IN05B041	IN05B041	FBbt:20009083	adult IN05B041 neuron			
